"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00001112",9.66117732255909,-1.67361975337089,0.754284759709315,-2.21881687496359,0.0264991854931742,0.275094761590604,"MUSNIGT00001354","PPP1R9A","ENSMPUG00000001584","protein phosphatase 1 regulatory subunit 9A [Source:HGNC Symbol;Acc:HGNC:14946]","protein phosphatase 1 regulatory subunit 9A [Source:HGNC Symbol;Acc:HGNC:14946]",-3.19014003316911,"DOWN"
"MUSNIGG00001237",449.178612300924,-1.98259923269073,0.736741000465512,-2.69103963460432,0.00712297318643103,0.163841398097479,"MUSNIGT00001513","PCLO","ENSMPUG00000018297","piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]","piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]",-3.95204461214403,"DOWN"
"MUSNIGG00001298",13.4917253209653,-1.8283408178303,0.827944890402939,-2.20828806243431,0.0272241989552642,0.278775797301905,"MUSNIGT00001588","RELN","ENSMPUG00000018264","reelin [Source:NCBI gene;Acc:101690124]","reelin [Source:HGNC Symbol;Acc:HGNC:9957]",-3.55128419442455,"DOWN"
"MUSNIGG00001404",5.94391872116873,-2.5636685876321,1.19125595864876,-2.15207199512358,0.0313916844297903,0.295336853126692,"MUSNIGT00001715","CNTNAP3","NA","NA","contactin associated protein family member 3 [Source:HGNC Symbol;Acc:HGNC:13834]",-5.91209145793671,"DOWN"
"MUSNIGG00001556",12.424410452774,-1.57686520975092,0.715003512746464,-2.20539505280733,0.0274263849014033,0.280256168404255,"MUSNIGT00001891","KCMF1","ENSMPUG00000008632","potassium channel modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:20589]","potassium channel modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:20589]",-2.98320932066331,"DOWN"
"MUSNIGG00001772",5.3292070146828,-2.49442483992066,1.06901487823879,-2.33338645766114,0.0196278713894955,0.252427754020633,"MUSNIGT00002133","SPRTN","ENSMPUG00000005508","SprT-like N-terminal domain [Source:HGNC Symbol;Acc:HGNC:25356]","SprT-like N-terminal domain [Source:HGNC Symbol;Acc:HGNC:25356]",-5.63503604956552,"DOWN"
"MUSNIGG00001842",9.91390296838309,-2.12932270349392,0.838497256200067,-2.53945100923009,0.0111026593719935,0.198229992031551,"MUSNIGT00002219","SYCP3","NA","NA","synaptonemal complex protein 3 [Source:HGNC Symbol;Acc:HGNC:18130]",-4.37512035186572,"DOWN"
"MUSNIGG00002137",3.11873786468735,-3.22015122264498,1.3868764641412,-2.32187314869388,0.0202397670288632,0.255704485268547,"MUSNIGT00002573","NPFFR1","ENSMPUG00000004321","neuropeptide FF receptor 1 [Source:HGNC Symbol;Acc:HGNC:17425]","neuropeptide FF receptor 1 [Source:HGNC Symbol;Acc:HGNC:17425]",-9.31884543774106,"DOWN"
"MUSNIGG00002166",3.22095902913859,-3.76365360416293,1.54377890450879,-2.43794859041715,0.0147708745039674,0.22522110842413,"MUSNIGT00002605","CDH23","ENSMPUG00000004122","cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]","cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]",-13.5822784017755,"DOWN"
"MUSNIGG00002215",108.328638141639,-1.67667473649822,0.722874669765152,-2.31945426590053,0.0203704181733968,0.256060348380592,"MUSNIGT00002677","KAT6B","ENSMPUG00000003327","lysine acetyltransferase 6B [Source:HGNC Symbol;Acc:HGNC:17582]","lysine acetyltransferase 6B [Source:HGNC Symbol;Acc:HGNC:17582]",-3.19690248097342,"DOWN"
"MUSNIGG00002219",27.2339961683506,-2.93614295470919,0.844386218579323,-3.47725115605184,0.000506583044428508,0.0545240745299311,"MUSNIGT00002682","SAMD8","ENSMPUG00000003283","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]",-7.65362361442174,"DOWN"
"MUSNIGG00002313",12.9624872093956,-2.87941248012058,1.17355753978722,-2.4535758857147,0.0141443692012428,0.222963108133181,"MUSNIGT00002800","LRIT1","ENSMPUG00000008558","leucine rich repeat, Ig-like and transmembrane domains 1 [Source:HGNC Symbol;Acc:HGNC:23404]","leucine rich repeat, Ig-like and transmembrane domains 1 [Source:HGNC Symbol;Acc:HGNC:23404]",-7.35850393416914,"DOWN"
"MUSNIGG00002315",27.3752658146541,-1.68505970482824,0.822768955642997,-2.04803510544629,0.0405565597221473,0.323919715087889,"MUSNIGT00002802","FAM190B","NA","NA","NA",-3.21553703275403,"DOWN"
"MUSNIGG00002704",45.6165533843855,-2.47902629270278,0.895468374988022,-2.76841300256521,0.0056330022382065,0.148163528335034,"MUSNIGT00003301","PCGF6","ENSMPUG00000016842","polycomb group ring finger 6 [Source:HGNC Symbol;Acc:HGNC:21156]","polycomb group ring finger 6 [Source:HGNC Symbol;Acc:HGNC:21156]",-5.57521056043527,"DOWN"
"MUSNIGG00002893",61.3741654773694,-2.51829165812085,0.911624440569966,-2.76242227177056,0.00573742210162362,0.148163528335034,"MUSNIGT00003548","PDZD8","ENSMPUG00000003305","PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974]","PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974]",-5.72903304054252,"DOWN"
"MUSNIGG00002907",6.20365495267518,-2.23754231885128,1.03069890229738,-2.17089812928286,0.0299388737863165,0.290687103417785,"MUSNIGT00003565","RAB11FIP2","ENSMPUG00000003288","RAB11 family interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29152]","RAB11 family interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29152]",-4.71593004818608,"DOWN"
"MUSNIGG00003038",5.72951382827702,-3.10295203232822,1.36529857918427,-2.27272779715492,0.0230425884651984,0.267127672332082,"MUSNIGT00003722","FAM175B","NA","NA","NA",-8.59175010406441,"DOWN"
"MUSNIGG00003290",3.83112157804184,-4.38631429958315,1.49367489344108,-2.93659237284098,0.00331839974582571,0.125429537679637,"MUSNIGT00004014","ANKLE2","ENSMPUG00000002656","ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101]","ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101]",-20.9127995421903,"DOWN"
"MUSNIGG00003461",13.6614388705232,-2.56654582784662,1.0349168701774,-2.47995360961377,0.0131399476984173,0.216653239339327,"MUSNIGT00004239","NIACR1","NA","NA","NA",-5.92389400840979,"DOWN"
"MUSNIGG00003493",17.8470991390414,-5.17619558842816,1.33063216931747,-3.8900273928318,0.000100232906848283,0.0245907476706971,"MUSNIGT00004284","P2RX7","ENSMPUG00000002128","purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]","purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]",-36.156812369714,"DOWN"
"MUSNIGG00003534",6.08081872435587,-2.46974979077305,0.884593688933599,-2.79195954218303,0.00523899062052363,0.145232540546504,"MUSNIGT00004345","RPL6","NA","NA","ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]",-5.53947706753818,"DOWN"
"MUSNIGG00004040",66.8497986437844,-2.22873252690851,0.816001366863603,-2.73128528629174,0.00630878343380194,0.152496882064161,"MUSNIGT00004956","CEP192","ENSMPUG00000004343","centrosomal protein 192 [Source:HGNC Symbol;Acc:HGNC:25515]","centrosomal protein 192 [Source:HGNC Symbol;Acc:HGNC:25515]",-4.68722005188651,"DOWN"
"MUSNIGG00004061",7.74997078484168,-2.13762900409107,0.761165861677618,-2.80836163537303,0.00497942750155396,0.141602233811798,"MUSNIGT00004982","PIEZO2","ENSMPUG00000004574","piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]","piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]",-4.4003827125598,"DOWN"
"MUSNIGG00004148",2.98177707788504,-1.84284767085058,0.765326180878599,-2.40792451231052,0.0160434979438251,0.234874332653648,"MUSNIGT00005092","PTS","NA","NA","6-pyruvoyltetrahydropterin synthase [Source:HGNC Symbol;Acc:HGNC:9689]",-3.58717386144528,"DOWN"
"MUSNIGG00004190",11.3030058913432,-2.37005462910361,0.837974154865638,-2.82831471035479,0.00467937803979374,0.139674312864176,"MUSNIGT00005137","GREB1L","ENSMPUG00000005516","GREB1 like retinoic acid receptor coactivator [Source:HGNC Symbol;Acc:HGNC:31042]","GREB1 like retinoic acid receptor coactivator [Source:HGNC Symbol;Acc:HGNC:31042]",-5.16960707123246,"DOWN"
"MUSNIGG00004307",14.1339870513573,-1.86079047169789,0.770313422447099,-2.41562773992255,0.0157081115754789,0.232939800924176,"MUSNIGT00005279","FAM59A","NA","NA","NA",-3.63206613326086,"DOWN"
"MUSNIGG00004363",7.96045201095132,-2.22513507295437,0.967530501735523,-2.29980870780094,0.0214590599104149,0.262914023688307,"MUSNIGT00005346","MOCOS","NA","NA","molybdenum cofactor sulfurase [Source:HGNC Symbol;Acc:HGNC:18234]",-4.67554672386087,"DOWN"
"MUSNIGG00004571",3.05892159896952,-3.72659197124153,1.47856212837547,-2.52041622041005,0.0117216138336648,0.204351002462171,"MUSNIGT00005604","ATP8B1","ENSMPUG00000016472","ATPase phospholipid transporting 8B1 [Source:HGNC Symbol;Acc:HGNC:3706]","ATPase phospholipid transporting 8B1 [Source:HGNC Symbol;Acc:HGNC:3706]",-13.2378045591409,"DOWN"
"MUSNIGG00004678",9.42934249783943,-3.66651405163066,0.911683635567097,-4.02169558451049,5.77807017403091e-05,0.0223176118640245,"MUSNIGT00005736","SERPINB8","ENSMPUG00000016593","serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]","serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]",-12.6978651050748,"DOWN"
"MUSNIGG00004699",16.3628852127321,-1.65672420876644,0.698667162476806,-2.37126388321054,0.017727369383774,0.241529200791811,"MUSNIGT00005759","CDH19","ENSMPUG00000016598","cadherin 19 [Source:NCBI gene;Acc:101679720]","cadherin 19 [Source:HGNC Symbol;Acc:HGNC:1758]",-3.15299789918499,"DOWN"
"MUSNIGG00005178",4.42247937392886,-2.1274473046758,0.829451435742652,-2.56488470933923,0.0103210092676314,0.193082265683689,"MUSNIGT00006320","RBMX","ENSMPUG00000001855","RNA binding motif protein X-linked [Source:HGNC Symbol;Acc:HGNC:9910]","RNA binding motif protein X-linked [Source:HGNC Symbol;Acc:HGNC:9910]",-4.36943670799057,"DOWN"
"MUSNIGG00005309",3.45912842656221,-2.4947085416552,1.18231631194207,-2.11001786616427,0.0348568170051953,0.30416909694483,"MUSNIGT00006480","RPL10","NA","NA","ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]",-5.63614427178386,"DOWN"
"MUSNIGG00005503",3.01222725716759,-3.14391895579202,1.37402891087287,-2.28810247798557,0.022131553981025,0.265797231021495,"MUSNIGT00006717","MID2","ENSMPUG00000003808","midline 2 [Source:HGNC Symbol;Acc:HGNC:7096]","midline 2 [Source:HGNC Symbol;Acc:HGNC:7096]",-8.8392193163194,"DOWN"
"MUSNIGG00005567",4.31688532093964,-4.66090431442851,1.54383113954133,-3.0190505911244,0.0025356818446141,0.112123240838209,"MUSNIGT00006793","RAB9B","ENSMPUG00000019218","RAB9B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14090]","RAB9B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14090]",-25.2971738612689,"DOWN"
"MUSNIGG00005646",3.6964789755048,-3.01474374971186,0.830955518352004,-3.62804468245287,0.000285575845187766,0.0431954985764014,"MUSNIGT00006894","PCDH19","ENSMPUG00000002363","protocadherin 19 [Source:HGNC Symbol;Acc:HGNC:14270]","protocadherin 19 [Source:HGNC Symbol;Acc:HGNC:14270]",-8.08217589506422,"DOWN"
"MUSNIGG00005752",26.8221939160674,-2.12352031213915,0.982637484651383,-2.16104142708593,0.0306921394551077,0.291561625052036,"MUSNIGT00007010","ZNF711","ENSMPUG00000001939","zinc finger protein 711 [Source:HGNC Symbol;Acc:HGNC:13128]","zinc finger protein 711 [Source:HGNC Symbol;Acc:HGNC:13128]",-4.35755934436426,"DOWN"
"MUSNIGG00005757",34.5256190530866,-1.96754751031393,0.984163083713108,-1.99920881292423,0.0455857654271338,0.341220563946214,"MUSNIGT00007016","TEX16","NA","NA","NA",-3.91102703925529,"DOWN"
"MUSNIGG00006037",5.46353750983704,-2.32374290591856,1.11989226717017,-2.07497004313672,0.0379893112563239,0.314741983693501,"MUSNIGT00007351","KLF8","ENSMPUG00000000194","Kruppel like factor 8 [Source:HGNC Symbol;Acc:HGNC:6351]","Kruppel like factor 8 [Source:HGNC Symbol;Acc:HGNC:6351]",-5.00629361338387,"DOWN"
"MUSNIGG00006478",3.46476169107378,-2.05821971232489,0.984358000220655,-2.09092597597979,0.0365347001513609,0.30721552471472,"MUSNIGT00007893","CNKSR2","ENSMPUG00000000140","connector enhancer of kinase suppressor of Ras 2 [Source:HGNC Symbol;Acc:HGNC:19701]","connector enhancer of kinase suppressor of Ras 2 [Source:HGNC Symbol;Acc:HGNC:19701]",-4.16472060014734,"DOWN"
"MUSNIGG00006730",3.48069530619553,-2.65248354533538,1.2314625806486,-2.15392947135945,0.0312457033425002,0.294533141585118,"MUSNIGT00008211","ARSE","NA","NA","NA",-6.2874871452509,"DOWN"
"MUSNIGG00006901",32.9589165352157,-2.007500934038,0.737431396228265,-2.72228839768113,0.00648315373354145,0.154410498729262,"MUSNIGT00008414","D3ERTD254E","NA","NA","NA",-4.02085116336787,"DOWN"
"MUSNIGG00006903",66.7221373198822,-3.00286453040196,0.881729343371232,-3.40565339350136,0.000660059212463484,0.0605760001777809,"MUSNIGT00008416","ZNF430","NA","NA","zinc finger protein 430 [Source:HGNC Symbol;Acc:HGNC:20808]",-8.01590010931114,"DOWN"
"MUSNIGG00006936",5.86939724944002,-1.49010607769957,0.740801876379567,-2.01147719142126,0.0442750771318944,0.336490586202397,"MUSNIGT00008452","ATP6V1D","ENSMPUG00000007002","ATPase H+ transporting V1 subunit D [Source:HGNC Symbol;Acc:HGNC:13527]","ATPase H+ transporting V1 subunit D [Source:HGNC Symbol;Acc:HGNC:13527]",-2.8090962895933,"DOWN"
"MUSNIGG00007073",3.21725309344209,-5.26624394030306,2.27598873665992,-2.31382689003612,0.0206772197288152,0.257222498109864,"MUSNIGT00008618","RASIP1","ENSMPUG00000003724","Ras interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24716]","Ras interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24716]",-38.4855227982489,"DOWN"
"MUSNIGG00007125",4.02358266082927,-5.24875912886708,1.81533816477234,-2.89133960312311,0.00383603349971689,0.12692705165295,"MUSNIGT00008678","DHX34","ENSMPUG00000004925","DExH-box helicase 34 [Source:HGNC Symbol;Acc:HGNC:16719]","DExH-box helicase 34 [Source:HGNC Symbol;Acc:HGNC:16719]",-38.021910726086,"DOWN"
"MUSNIGG00007224",11.1730006022558,-2.11227657552439,1.03457128033169,-2.04169264668471,0.041182028637856,0.325706320804116,"MUSNIGT00008797","ZNF227","ENSMPUG00000006485","zinc finger protein 227 [Source:HGNC Symbol;Acc:HGNC:13020]","zinc finger protein 227 [Source:HGNC Symbol;Acc:HGNC:13020]",-4.32373042045398,"DOWN"
"MUSNIGG00007259",4.20820652411322,-5.5889222127675,2.1176612903739,-2.63919553054715,0.00831030341132149,0.177286472774859,"MUSNIGT00008836","CEACAM21","NA","NA","CEA cell adhesion molecule 21 [Source:HGNC Symbol;Acc:HGNC:28834]",-48.1319247973093,"DOWN"
"MUSNIGG00007341",42.8558946556824,-2.136101504161,0.97137507123361,-2.19904912882748,0.0278744291654783,0.281612083097521,"MUSNIGT00008940","ZNF157","ENSMPUG00000013335","zinc finger protein 157 [Source:HGNC Symbol;Acc:HGNC:12942]","zinc finger protein 157 [Source:HGNC Symbol;Acc:HGNC:12942]",-4.39572613095129,"DOWN"
"MUSNIGG00007397",6.67323615179572,-3.87634284622234,1.3266985626024,-2.9217962207019,0.00348019159260489,0.125429537679637,"MUSNIGT00009006","ZNF211","NA","NA","zinc finger protein 211 [Source:HGNC Symbol;Acc:HGNC:13003]",-14.6857276611309,"DOWN"
"MUSNIGG00007483",4.78174386679163,-3.8713951914071,1.65680609178861,-2.3366616109117,0.0194567861415998,0.252314915542621,"MUSNIGT00009106","PRX","ENSMPUG00000017707","periaxin [Source:HGNC Symbol;Acc:HGNC:13797]","periaxin [Source:HGNC Symbol;Acc:HGNC:13797]",-14.6354499104263,"DOWN"
"MUSNIGG00007718",47.4950847460739,-1.85391724706757,0.831318084041826,-2.23009373025294,0.0257412209783268,0.275094761590604,"MUSNIGT00009403","ZNF507","ENSMPUG00000007979","zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783]","zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783]",-3.61480355606369,"DOWN"
"MUSNIGG00008017",7.37378658945208,-2.35481771562057,0.787171080685459,-2.99149419154222,0.00277615819479123,0.114575245960756,"MUSNIGT00009784","CDH11","ENSMPUG00000004907","cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]","cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]",-5.11529596712427,"DOWN"
"MUSNIGG00008054",3.58501883564892,-2.24144299978289,1.12215180838476,-1.99745077540734,0.0457762367159616,0.341496342617235,"MUSNIGT00009826","PDP2","ENSMPUG00000019891","pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]","pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]",-4.72869797798445,"DOWN"
"MUSNIGG00008100",3.42386511154466,-4.00629521949851,1.77556216254692,-2.25635311677952,0.0240485253066785,0.268901211705021,"MUSNIGT00009885","EDC4","ENSMPUG00000006769","enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]","enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]",-16.0699687621481,"DOWN"
"MUSNIGG00008167",17.2754215374232,-2.62485064758169,1.09381072938194,-2.39973020658233,0.0164071595557744,0.236416612390909,"MUSNIGT00009964","ZNF821","ENSMPUG00000007877","zinc finger protein 821 [Source:HGNC Symbol;Acc:HGNC:28043]","zinc finger protein 821 [Source:HGNC Symbol;Acc:HGNC:28043]",-6.16820471624038,"DOWN"
"MUSNIGG00008244",3.17910595774301,-2.19351072682771,0.969432865900501,-2.26267419228682,0.023655780854091,0.26741059081189,"NA","NA","NA","NA","NA",-4.57417235261015,"DOWN"
"MUSNIGG00008297",5.09397800555351,-1.73670404039642,0.761753236164641,-2.27987746942904,0.0226149566787235,0.267127672332082,"MUSNIGT00010126","PKD1L2","NA","NA","polycystin 1 like 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:21715]",-3.33272907058301,"DOWN"
"MUSNIGG00008680",15.3176387376987,-3.62672830476062,0.956683638340627,-3.7909379437608,0.000150079452022972,0.0289665112644112,"MUSNIGT00010589","TNRC6C","ENSMPUG00000013348","trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]","trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]",-12.3524756330379,"DOWN"
"MUSNIGG00008944",19.8249400766148,-2.14069758001945,0.75750887660914,-2.82597029041022,0.00471376358167683,0.139674312864176,"MUSNIGT00010922","KPNA2","NA","NA","karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]",-4.40975217626742,"DOWN"
"MUSNIGG00008981",43.9536886679936,-2.15142518348787,0.778352717519216,-2.76407486614158,0.00570844401955047,0.148163528335034,"MUSNIGT00010970","TANC2","ENSMPUG00000014986","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:HGNC Symbol;Acc:HGNC:30212]","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:HGNC Symbol;Acc:HGNC:30212]",-4.44266446027857,"DOWN"
"MUSNIGG00009024",124.380737712678,-2.01330725336455,0.727713604946713,-2.76662032931482,0.00566406775787019,0.148163528335034,"MUSNIGT00011031","LRRC37B","NA","NA","leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]",-4.03706622510487,"DOWN"
"MUSNIGG00009186",23.5463516838834,-2.7018883471768,0.948901168711781,-2.84738646791305,0.004407981386664,0.137959732564458,"MUSNIGT00011233","ENSG00000214518","NA","NA","NA",-6.50653001324392,"DOWN"
"MUSNIGG00009379",21.2312021520974,-3.10095910108681,0.839327124273165,-3.69457749119232,0.000220252717431728,0.0370756315841427,"MUSNIGT00011472","UTP18","ENSMPUG00000015582","UTP18 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]","UTP18 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]",-8.57988970009131,"DOWN"
"MUSNIGG00009401",22.1052097396003,-2.56177285903453,0.917880872235497,-2.79096442307959,0.00525512482240639,0.145232540546504,"MUSNIGT00011498","KIF2B","ENSMPUG00000015408","kinesin family member 2B [Source:HGNC Symbol;Acc:HGNC:29443]","kinesin family member 2B [Source:HGNC Symbol;Acc:HGNC:29443]",-5.90432795963921,"DOWN"
"MUSNIGG00009426",5.68270514718236,-2.13597164992388,1.00630883988848,-2.12258062858772,0.0337890096494129,0.302866956987875,"MUSNIGT00011526","TMEM100","ENSMPUG00000015395","transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]","transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]",-4.39533049780675,"DOWN"
"MUSNIGG00009499",11.8295163109344,-4.30539962686839,1.01503860536963,-4.24161170234561,2.21920392811404e-05,0.0154202970090667,"MUSNIGT00011621","INTS2","ENSMPUG00000015171","integrator complex subunit 2 [Source:NCBI gene;Acc:101676571]","integrator complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:29241]",-19.7721743325281,"DOWN"
"MUSNIGG00009560",5.9161572587046,-3.84547689082139,1.64238111020267,-2.3414035067335,0.0192113913083129,0.250392465809533,"MUSNIGT00011699","GAS2L2","ENSMPUG00000014920","growth arrest specific 2 like 2 [Source:HGNC Symbol;Acc:HGNC:24846]","growth arrest specific 2 like 2 [Source:HGNC Symbol;Acc:HGNC:24846]",-14.3748688732547,"DOWN"
"MUSNIGG00009633",22.5627288740899,-2.97707223540438,0.835086364302317,-3.56498724283639,0.000363873886799268,0.0491634051497678,"MUSNIGT00011788","NF1","ENSMPUG00000014426","neurofibromin 1 [Source:HGNC Symbol;Acc:HGNC:7765]","neurofibromin 1 [Source:HGNC Symbol;Acc:HGNC:7765]",-7.87386640905631,"DOWN"
"MUSNIGG00009634",106.446534482821,-2.41407438463744,0.887190697879701,-2.7210321190324,0.00650784379923905,0.154410498729262,"MUSNIGT00011790","EVI2B","ENSMPUG00000019512","ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500]","ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500]",-5.32977409378045,"DOWN"
"MUSNIGG00009663",6.25789728446017,-1.50465049852472,0.686840106412228,-2.1906852620829,0.0284745763302591,0.284394947167105,"MUSNIGT00011824","SPAG5","NA","NA","sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]",-2.83755921349123,"DOWN"
