"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00002572",58.2571655236328,2.03832614309386,1.00347054221825,2.03127651220132,0.0422269526325508,0.999566778617329,"MUSNIGT00003123","C10ORF12","NA","NA","NA",4.107686682797,"UP"
"MUSNIGG00003090",30.7736628998174,3.56806289058421,1.26900297056072,2.81170570389416,0.00492795690452221,0.768304984799491,"MUSNIGT00003786","MKI67","NA","NA","marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]",11.8602530844196,"UP"
"MUSNIGG00003960",6.25544212256668,5.00399927929013,2.27296073785486,2.20153353111269,0.0276982756173241,0.999566778617329,"MUSNIGT00004851","RIMBP3","NA","NA","RIMS binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29344]",32.0888299185983,"UP"
"MUSNIGG00004142",21.1179582762971,3.47589062605913,1.27096385250195,2.73484617144436,0.00624094340896357,0.847639152848846,"MUSNIGT00005085","EMILIN2","ENSMPUG00000005128","elastin microfibril interfacer 2 [Source:HGNC Symbol;Acc:HGNC:19881]","elastin microfibril interfacer 2 [Source:HGNC Symbol;Acc:HGNC:19881]",11.1262122386466,"UP"
"MUSNIGG00004190",11.3030058913432,2.66427733879397,1.28919644145021,2.06661859522117,0.0387701072100289,0.999566778617329,"MUSNIGT00005137","GREB1L","ENSMPUG00000005516","GREB1 like retinoic acid receptor coactivator [Source:HGNC Symbol;Acc:HGNC:31042]","GREB1 like retinoic acid receptor coactivator [Source:HGNC Symbol;Acc:HGNC:31042]",6.33909697674642,"UP"
"MUSNIGG00004307",14.1339870513573,2.66001061184019,1.19698073907785,2.22226684607261,0.0262652773107881,0.999566778617329,"MUSNIGT00005279","FAM59A","NA","NA","NA",6.32037698469308,"UP"
"MUSNIGG00004678",9.42934249783943,3.88887341853042,1.41523233176018,2.74786925881891,0.00599839225352347,0.847639152848846,"MUSNIGT00005736","SERPINB8","ENSMPUG00000016593","serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]","serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]",14.8138365434891,"UP"
"MUSNIGG00006903",66.7221373198822,3.53550567922969,1.34286007898369,2.63281762155403,0.00846798046443074,0.859062738896454,"MUSNIGT00008416","ZNF430","NA","NA","zinc finger protein 430 [Source:HGNC Symbol;Acc:HGNC:20808]",11.5956008998256,"UP"
"MUSNIGG00008154",95.9885202178157,2.71516521985671,1.2230562677242,2.21998389731403,0.0264198607089528,0.999566778617329,"MUSNIGT00009949","ZFHX3","ENSMPUG00000007747","zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]","zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]",6.56668485519142,"UP"
"MUSNIGG00008167",17.2754215374232,3.54606550271933,1.66099190675318,2.13490835704973,0.0327684965664064,0.999566778617329,"MUSNIGT00009964","ZNF821","ENSMPUG00000007877","zinc finger protein 821 [Source:HGNC Symbol;Acc:HGNC:28043]","zinc finger protein 821 [Source:HGNC Symbol;Acc:HGNC:28043]",11.6807864162371,"UP"
"MUSNIGG00008680",15.3176387376987,3.91973211463883,1.46825215352233,2.66965868582955,0.00759283854750476,0.859062738896454,"MUSNIGT00010589","TNRC6C","ENSMPUG00000013348","trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]","trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]",15.1341119245139,"UP"
"MUSNIGG00009379",21.2312021520974,2.8940562312929,1.27996563813244,2.26104212884616,0.0237566484114085,0.999566778617329,"MUSNIGT00011472","UTP18","ENSMPUG00000015582","UTP18 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]","UTP18 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]",7.43357512356363,"UP"
"MUSNIGG00009560",5.9161572587046,5.23361430604916,2.52056166604808,2.07636828590462,0.0378599020872366,0.999566778617329,"MUSNIGT00011699","GAS2L2","ENSMPUG00000014920","growth arrest specific 2 like 2 [Source:HGNC Symbol;Acc:HGNC:24846]","growth arrest specific 2 like 2 [Source:HGNC Symbol;Acc:HGNC:24846]",37.6248599339414,"UP"
"MUSNIGG00009634",106.446534482821,2.81224544692147,1.31956873525448,2.13118526666148,0.0330738823063817,0.999566778617329,"MUSNIGT00011790","EVI2B","ENSMPUG00000019512","ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500]","ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500]",7.02376923900396,"UP"
"MUSNIGG00010426",60.253808750951,3.26078844423693,1.10122584510477,2.96105331956379,0.00306588856856104,0.622147595366834,"MUSNIGT00012755","TENM3","ENSMPUG00000010987","teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]","teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]",9.58506652039604,"UP"
"MUSNIGG00010442",20.2863990126972,3.14191416198026,1.43915566693384,2.18316491688088,0.0290236673435799,0.999566778617329,"MUSNIGT00012773","STOX2","ENSMPUG00000011066","storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]","storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]",8.82694471578839,"UP"
"MUSNIGG00011015",8.06110467352083,5.71594741152335,2.44316416674003,2.33956747128879,0.0193060840157826,0.999566778617329,"MUSNIGT00013474","PLIN4","NA","NA","perilipin 4 [Source:HGNC Symbol;Acc:HGNC:29393]",52.5619688477493,"UP"
"MUSNIGG00011042",5.65382085437935,16.2397294927258,4.72670792128616,3.43573788843439,0.00059094239925435,0.241893850184083,"MUSNIGT00013513","HSD11B1L","ENSMPUG00000006146","hydroxysteroid 11-beta dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:30419]","hydroxysteroid 11-beta dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:30419]",77383.0242772305,"UP"
"MUSNIGG00011201",1.90098310011805,17.648715956501,4.26549884818526,4.13755028066872,3.51033541076747e-05,0.0492558563720856,"MUSNIGT00013712","DNMT1","ENSMPUG00000006829","DNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2976]","DNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2976]",205491.038922687,"UP"
"MUSNIGG00011452",4.48482683240725,3.39388609074095,1.5804793321676,2.14737771109369,0.0317632236324981,0.999566778617329,"MUSNIGT00014027","NWD1","ENSMPUG00000016016","NACHT and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27619]","NACHT and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27619]",10.5114230457548,"UP"
"MUSNIGG00011518",13.6396974044529,5.02499499677282,2.34648616825284,2.14149781266955,0.0322339146853107,0.999566778617329,"MUSNIGT00014113","UBA52","NA","NA","ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]",32.5592372325407,"UP"
"MUSNIGG00011656",5.34550176226654,4.9259145733984,1.94389038450617,2.53404955992403,0.0112752783692712,0.859062738896454,"MUSNIGT00014290","LAMB2","ENSMPUG00000013872","laminin subunit beta 2 [Source:NCBI gene;Acc:101685630]","laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]",30.3982122230396,"UP"
"MUSNIGG00011671",9.60106789127098,3.36837890961499,1.68100950133607,2.00378338548223,0.0450932693505536,0.999566778617329,"MUSNIGT00014307","BSN","ENSMPUG00000013782","bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]","bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]",10.3272119077523,"UP"
"MUSNIGG00012181",4.37412222353893,4.81691419175874,2.37618952761286,2.02715908633679,0.0426461458143759,0.999566778617329,"MUSNIGT00014946","IQSEC1","ENSMPUG00000017284","IQ motif and Sec7 domain ArfGEF 1 [Source:HGNC Symbol;Acc:HGNC:29112]","IQ motif and Sec7 domain ArfGEF 1 [Source:HGNC Symbol;Acc:HGNC:29112]",28.1861434740796,"UP"
"MUSNIGG00012298",8.00068012802626,5.20279566079403,1.98614571106226,2.61954378866362,0.00880474679683982,0.859062738896454,"MUSNIGT00015092","SLC22A13","ENSMPUG00000002651","solute carrier family 22 member 13 [Source:HGNC Symbol;Acc:HGNC:8494]","solute carrier family 22 member 13 [Source:HGNC Symbol;Acc:HGNC:8494]",36.829646907029,"UP"
"MUSNIGG00013155",35.2072324976792,3.75435229411266,1.4514204239101,2.58667456531892,0.00969070695736046,0.859062738896454,"MUSNIGT00016151","SLC7A14","ENSMPUG00000017112","solute carrier family 7 member 14 [Source:NCBI gene;Acc:101694222]","solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]",13.4949927265072,"UP"
"MUSNIGG00013171",147.196722361697,4.52481395454531,1.24610959923632,3.63115247432356,0.000282158416679791,0.137111313992805,"MUSNIGT00016172","MECOM","ENSMPUG00000017083","MDS1 and EVI1 complex locus [Source:NCBI gene;Acc:101684534]","MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]",23.0199685053845,"UP"
"MUSNIGG00013357",255.645997905603,2.80378610912656,0.933767361484703,3.00266021792463,0.00267631056531097,0.607062941691696,"MUSNIGT00016397","IGSF10","ENSMPUG00000002663","immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]","immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]",6.98270541139253,"UP"
"MUSNIGG00013469",7.13475874016664,3.77962261953261,1.47935439348505,2.55491357323014,0.0106214166978655,0.859062738896454,"MUSNIGT00016533","GRK7","ENSMPUG00000012168","G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]","G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]",13.7334541133434,"UP"
"MUSNIGG00013733",40.603788995138,3.01986736123909,1.36504820323325,2.21227891739371,0.0269473988966967,0.999566778617329,"MUSNIGT00016854","COL8A1","ENSMPUG00000011313","collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]","collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]",8.11093009986273,"UP"
"MUSNIGG00014948",10.2409058960346,3.99645744981184,1.64221144003493,2.43358276065038,0.014950217275176,0.999566778617329,"MUSNIGT00018276","CKAP4","ENSMPUG00000012131","cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]","cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]",15.960760057927,"UP"
"MUSNIGG00015935",26.1750247105695,4.01457123715971,1.74867303081702,2.29578152485375,0.0216883763154207,0.999566778617329,"NA","NA","NA","NA","NA",16.1624190276348,"UP"
"MUSNIGG00016213",4.73317927468274,4.13164383960676,1.58696109437293,2.60349409588981,0.009227885701889,0.859062738896454,"MUSNIGT00019804","SPRYD4","ENSMPUG00000001489","SPRY domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27468]","SPRY domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27468]",17.5286604010167,"UP"
"MUSNIGG00016304",24.7171024235021,4.36426265533183,1.80043144070236,2.42400935501843,0.0153502100550908,0.999566778617329,"MUSNIGT00019926","USP15","ENSMPUG00000016712","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]",20.5955772216469,"UP"
"MUSNIGG00016350",5.99099621164189,5.22712072264781,2.28088500906246,2.29170725480649,0.0219225415066804,0.999566778617329,"MUSNIGT00019981","FOXJ2","ENSMPUG00000016740","forkhead box J2 [Source:HGNC Symbol;Acc:HGNC:24818]","forkhead box J2 [Source:HGNC Symbol;Acc:HGNC:24818]",37.4558906511597,"UP"
"MUSNIGG00016415",3.32052864861327,4.27528046874323,1.8559742006705,2.30352365199836,0.0212493979643543,0.999566778617329,"MUSNIGT00020062","NTF3","ENSMPUG00000020130","neurotrophin 3 [Source:HGNC Symbol;Acc:HGNC:8023]","neurotrophin 3 [Source:HGNC Symbol;Acc:HGNC:8023]",19.3636694774447,"UP"
"MUSNIGG00016903",6.78353217091151,5.63646070227677,2.85591470370426,1.97360960919667,0.0484261502620885,0.999566778617329,"MUSNIGT00020677","VIM","ENSMPUG00000011602","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]",49.7443477517537,"UP"
"MUSNIGG00016934",15.9192116793828,2.93253223199931,1.38389983358424,2.11903503478586,0.0340875062304754,0.999566778617329,"MUSNIGT00020715","HSPA14","ENSMPUG00000000926","heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]","heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]",7.63449236451176,"UP"
"MUSNIGG00017162",31.4490857126573,2.46478581169096,1.23575860825073,1.99455281576388,0.0460916741341287,0.999566778617329,"MUSNIGT00020998","SPATA13","NA","NA","spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222]",5.52044976456566,"UP"
"MUSNIGG00017162",31.4490857126573,2.46478581169096,1.23575860825073,1.99455281576388,0.0460916741341287,0.999566778617329,"MUSNIGT00020998","SPATA13","NA","NA","spermatogenesis associated 13 [Source:NCBI gene (formerly Entrezgene);Acc:221178]",5.52044976456566,"UP"
"MUSNIGG00017512",37.9996875561707,4.30212220585971,1.30881489612787,3.2870364010889,0.00101247745251456,0.361021518377948,"MUSNIGT00021431","TSC22D1","ENSMPUG00000001669","TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]","TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]",19.7273081707806,"UP"
"MUSNIGG00017613",83.2952791419831,3.15542153406407,1.22716937870758,2.57130074202737,0.010131730031484,0.859062738896454,"MUSNIGT00021548","PCDH17","ENSMPUG00000000877","protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]","protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]",8.90997592817002,"UP"
"MUSNIGG00017748",37.2627163245529,3.57843598858343,1.3024396554801,2.74748697456109,0.00600538942248418,0.847639152848846,"MUSNIGT00021698","BORA","ENSMPUG00000010264","BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]","BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]",11.9458366036187,"UP"
"MUSNIGG00017774",108.106699760205,3.10037560221605,1.56421997093783,1.98205857220786,0.0474726855121342,0.999566778617329,"MUSNIGT00021729","LMO7","ENSMPUG00000003206","LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]","LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]",8.57642026023464,"UP"
"MUSNIGG00017864",14.573355175457,3.35538488292399,1.3846451206019,2.42328148418666,0.0153810035603191,0.999566778617329,"MUSNIGT00021843","SLITRK5","ENSMPUG00000018784","SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]","SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]",10.234614681805,"UP"
"MUSNIGG00018358",42.4786838159861,2.92290300173142,1.44385077693902,2.02438025342758,0.0429310419193828,0.999566778617329,"MUSNIGT00022411","KIAA0947","NA","NA","NA",7.58370582043161,"UP"
"MUSNIGG00018679",6.91279560285532,5.61817811383465,2.23452901255016,2.51425606124617,0.0119283791385909,0.880921262875411,"MUSNIGT00022780","GDNF","ENSMPUG00000014888","glial cell derived neurotrophic factor [Source:NCBI gene;Acc:101676827]","glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]",49.1179387543381,"UP"
"MUSNIGG00018786",33.3217153912558,3.44832572387737,1.54358059396121,2.23397841186129,0.0254844935465737,0.999566778617329,"MUSNIGT00022906","PELO","NA","NA","pelota mRNA surveillance and ribosome rescue factor [Source:HGNC Symbol;Acc:HGNC:8829]",10.9156468765158,"UP"
"MUSNIGG00018861",42.1678039014841,3.01539770976654,1.16881444219381,2.57987718230688,0.00988354591327914,0.859062738896454,"MUSNIGT00022996","TCOF1","NA","NA","treacle ribosome biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:11654]",8.08584029962448,"UP"
"MUSNIGG00019336",18.8377394866206,3.13853347011945,1.49719270235377,2.09627889929286,0.0360574574318429,0.999566778617329,"MUSNIGT00023577","TRPC7","ENSMPUG00000009931","transient receptor potential cation channel subfamily C member 7 [Source:HGNC Symbol;Acc:HGNC:20754]","transient receptor potential cation channel subfamily C member 7 [Source:HGNC Symbol;Acc:HGNC:20754]",8.80628460195064,"UP"
"MUSNIGG00019372",6.54487919171568,4.86097392688934,2.47922186583792,1.96068532383908,0.0499157421318219,0.999566778617329,"MUSNIGT00023625","EGR1","ENSMPUG00000009343","early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]","early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]",29.0602241713499,"UP"
"MUSNIGG00019453",20.0193681166322,3.39829233812231,1.62118473052722,2.09617835286245,0.0360663724834252,0.999566778617329,"MUSNIGT00023725","PCDH12","ENSMPUG00000007971","protocadherin 12 [Source:HGNC Symbol;Acc:HGNC:8657]","protocadherin 12 [Source:HGNC Symbol;Acc:HGNC:8657]",10.5435758774776,"UP"
"MUSNIGG00019995",13.6158330766063,3.32365546282066,1.53559547285687,2.16440821920192,0.0304330335885132,0.999566778617329,"MUSNIGT00024370","ERAP2","ENSMPUG00000004410","endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]","endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]",10.0119803728676,"UP"
"MUSNIGG00020167",11.857615219336,2.96743243760404,1.46315584913892,2.02810414170876,0.0425496203066194,0.999566778617329,"MUSNIGT00024573","ZNF608","ENSMPUG00000012945","zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]","zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]",7.82143019817692,"UP"
"MUSNIGG00020381",18.7483348722365,3.96434713942368,1.46986258673272,2.6970869081278,0.00699490119742982,0.859062738896454,"MUSNIGT00024816","ZNF879","ENSMPUG00000000701","zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]","zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]",15.6094428566531,"UP"
"MUSNIGG00021215",1.81629006846872,18.0184141339652,4.13437608845016,4.35819425917774,1.31139960144682e-05,0.0301657405069262,"MUSNIGT00025784","PRR14","ENSMPUG00000012258","proline rich 14 [Source:HGNC Symbol;Acc:HGNC:28458]","proline rich 14 [Source:HGNC Symbol;Acc:HGNC:28458]",265511.373056974,"UP"
"MUSNIGG00021601",26.7911899171321,3.55609148059816,1.66596757987109,2.13455022988702,0.0327977665404697,0.999566778617329,"MUSNIGT00026261","PPL","ENSMPUG00000014875","periplakin [Source:HGNC Symbol;Acc:HGNC:9273]","periplakin [Source:HGNC Symbol;Acc:HGNC:9273]",11.7622445057291,"UP"
"MUSNIGG00021973",32.5040816827785,2.99354816499934,1.45040378035221,2.06394123178057,0.0390232887702137,0.999566778617329,"MUSNIGT00026717","CHGB","ENSMPUG00000006312","chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]","chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]",7.96430330864498,"UP"
"MUSNIGG00022183",6.01397454220861,4.78246364724142,2.29997787469791,2.07935202327526,0.0375850067559043,0.999566778617329,"MUSNIGT00026953","BNC1","ENSMPUG00000015509","basonuclin 1 [Source:HGNC Symbol;Acc:HGNC:1081]","basonuclin 1 [Source:HGNC Symbol;Acc:HGNC:1081]",27.5210507378053,"UP"
"MUSNIGG00022272",19.0389892775331,4.64180009234929,1.82082020641477,2.54929074051144,0.0107942269283773,0.859062738896454,"MUSNIGT00027063","ACAN","ENSMPUG00000015814","aggrecan [Source:HGNC Symbol;Acc:HGNC:319]","aggrecan [Source:HGNC Symbol;Acc:HGNC:319]",24.9643959237669,"UP"
"MUSNIGG00022468",20.8411766109259,3.62870405397696,1.60488201187968,2.26104101554914,0.0237567173444301,0.999566778617329,"MUSNIGT00027302","FAN1","ENSMPUG00000011100","FANCD2 and FANCI associated nuclease 1 [Source:HGNC Symbol;Acc:HGNC:29170]","FANCD2 and FANCI associated nuclease 1 [Source:HGNC Symbol;Acc:HGNC:29170]",12.3694037518721,"UP"
"MUSNIGG00022581",4.73237432116996,4.40325458772879,2.12681415371254,2.07035230607363,0.0384193646852324,0.999566778617329,"MUSNIGT00027436","C15ORF39","NA","NA","NA",21.159807355619,"UP"
"MUSNIGG00022813",62.0298078996917,2.6207275931976,1.29237374505027,2.02784032346283,0.0425765474108616,0.999566778617329,"MUSNIGT00027735","ZNF609","ENSMPUG00000000567","zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]","zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]",6.15060187104538,"UP"
"MUSNIGG00022836",21.5237610089395,2.40451364908816,0.9443324883571,2.54625746623566,0.0108884846024637,0.859062738896454,"MUSNIGT00027769","SLC24A1","ENSMPUG00000000468","solute carrier family 24 member 1 [Source:HGNC Symbol;Acc:HGNC:10975]","solute carrier family 24 member 1 [Source:HGNC Symbol;Acc:HGNC:10975]",5.29457047341422,"UP"
"MUSNIGG00022896",31.2201693640871,2.2471020968475,1.14521286425147,1.96216980003648,0.0497427186828667,0.999566778617329,"MUSNIGT00027840","GLCE","ENSMPUG00000000209","glucuronic acid epimerase [Source:NCBI gene;Acc:101670150]","glucuronic acid epimerase [Source:HGNC Symbol;Acc:HGNC:17855]",4.74728313514587,"UP"
"MUSNIGG00022914",12.8947877444386,4.32516143397745,1.86958439154377,2.3134347149775,0.0206987502872447,0.999566778617329,"MUSNIGT00027860","SALL2","ENSMPUG00000000199","spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]","spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]",20.044873863899,"UP"
"MUSNIGG00023181",142.993491236603,1.99203135792735,0.966138812942744,2.06184797799382,0.0392222116351893,0.999566778617329,"MUSNIGT00028169","MGA","ENSMPUG00000008968","MAX dimerization protein MGA [Source:HGNC Symbol;Acc:HGNC:14010]","MAX dimerization protein MGA [Source:HGNC Symbol;Acc:HGNC:14010]",3.97796713749013,"UP"
"MUSNIGG00023200",177.653799197838,3.10982422196863,1.19463286074975,2.60316313416736,0.00923679906355214,0.859062738896454,"MUSNIGT00028201","STARD9","NA","NA","StAR related lipid transfer domain containing 9 [Source:HGNC Symbol;Acc:HGNC:19162]",8.63277401036621,"UP"
