"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00006905",14.4922933504834,1.55496702913806,0.716549239619146,2.17007700680073,0.0300010127293849,0.290687103417785,"MUSNIGT00008419","D3ERTD254E","NA","NA","NA",2.9382701155631,"UP"
"MUSNIGG00006934",9.7839967000505,3.18704987018414,1.01347461827069,3.14467655403376,0.00166270548898482,0.0908696572856425,"MUSNIGT00008450","VMN1R233","NA","NA","NA",9.10746704840965,"UP"
"MUSNIGG00007587",4.08234112195646,1.62181632534854,0.800421190355731,2.02620363489847,0.0427439213145201,0.331589207773247,"MUSNIGT00009239","ZNF829","ENSMPUG00000005519","zinc finger protein 829 [Source:HGNC Symbol;Acc:HGNC:34032]","zinc finger protein 829 [Source:HGNC Symbol;Acc:HGNC:34032]",3.07762259226899,"UP"
"MUSNIGG00008122",25.8352913147945,2.27597862263461,0.917122393052143,2.48165200182307,0.0130774921355514,0.216642056895571,"MUSNIGT00009913","ZFP90","ENSMPUG00000007045","ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]","ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]",4.84326056947946,"UP"
"MUSNIGG00008135",3.60020206394464,1.79592794780056,0.891466594955478,2.01457683099192,0.04394900712235,0.335059515114593,"MUSNIGT00009927","TERF2","ENSMPUG00000007352","telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]","telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]",3.47238748539312,"UP"
"MUSNIGG00008144",8.43249369495537,2.07227223755777,1.05096726434471,1.97177619880469,0.048635160559204,0.349596900656675,"MUSNIGT00009938","PSMD7","ENSMPUG00000007738","proteasome 26S subunit, non-ATPase 7 [Source:HGNC Symbol;Acc:HGNC:9565]","proteasome 26S subunit, non-ATPase 7 [Source:HGNC Symbol;Acc:HGNC:9565]",4.20548513945236,"UP"
"MUSNIGG00008598",4.31531157924163,4.53051262894998,1.98957628795822,2.27712435877458,0.0227788004667422,0.267127672332082,"MUSNIGT00010488","ACTG1","ENSMPUG00000011610","actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]","actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]",23.1110776666491,"UP"
"MUSNIGG00008652",11.1610583796966,5.7110621724994,1.93791591419261,2.94701237069865,0.00320860367022792,0.125429537679637,"MUSNIGT00010556","TIMP2","ENSMPUG00000012488","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]",52.3842850578345,"UP"
"MUSNIGG00009106",3.3581066741051,4.51817723500638,1.74701814962188,2.58622226448207,0.00970343361119183,0.187291670971576,"MUSNIGT00011139","AOC3","NA","NA","amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]",22.9143147086136,"UP"
"MUSNIGG00009500",11.0075092735862,1.69379402009068,0.746732223136677,2.26827498212925,0.0233124517734739,0.26741059081189,"MUSNIGT00011622","BRIP1","ENSMPUG00000015169","BRCA1 interacting protein C-terminal helicase 1 [Source:NCBI gene;Acc:101676269]","BRCA1 interacting helicase 1 [Source:HGNC Symbol;Acc:HGNC:20473]",3.23506347624735,"UP"
"MUSNIGG00010278",10.8009413254096,2.37596282558035,1.10784290427454,2.1446748599579,0.0319788523022533,0.297409440914264,"MUSNIGT00012589","CSMD1","ENSMPUG00000002589","CUB and Sushi multiple domains 1 [Source:HGNC Symbol;Acc:HGNC:14026]","CUB and Sushi multiple domains 1 [Source:HGNC Symbol;Acc:HGNC:14026]",5.19082131235419,"UP"
"MUSNIGG00010324",13.4667540040041,1.70720474855834,0.854686821371543,1.99746235213822,0.0457749802670593,0.341496342617235,"MUSNIGT00012637","MCPH1","ENSMPUG00000002557","microcephalin 1 [Source:HGNC Symbol;Acc:HGNC:6954]","microcephalin 1 [Source:HGNC Symbol;Acc:HGNC:6954]",3.26527556252199,"UP"
"MUSNIGG00010500",5.69876106794395,3.47595169912887,1.18596483573205,2.93090620767293,0.00337974806577875,0.125429537679637,"MUSNIGT00012846","TMEM66","NA","NA","NA",11.1266832503987,"UP"
"MUSNIGG00010516",13.646763080107,2.77905035992991,1.13690345419251,2.4444031282355,0.0145092039805451,0.224754038730483,"MUSNIGT00012863","PPP1R3B","ENSMPUG00000019944","protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]","protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]",6.86400383995506,"UP"
"MUSNIGG00011583",13.4628748409357,1.67598558921211,0.733420338508496,2.2851637747331,0.0223032264367565,0.267127672332082,"MUSNIGT00014192","XCR1","ENSMPUG00000019659","X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1625]","X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1625]",3.1953757476775,"UP"
"MUSNIGG00011625",14.9878245461148,1.85530347228252,0.875025442995084,2.1202851724312,0.0339820033413191,0.302922728096096,"MUSNIGT00014247","MAP4","NA","NA","microtubule associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]",3.61827853855334,"UP"
"MUSNIGG00011670",7.3919620844168,3.14078008510817,1.09818727676483,2.8599676499264,0.00423684225403063,0.134711040495049,"MUSNIGT00014305","DAG1","ENSMPUG00000013807","dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]","dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]",8.82000873826811,"UP"
"MUSNIGG00011741",4.21780923584315,3.09218705266524,1.46002546860266,2.11789939227887,0.034183589098007,0.302922728096096,"MUSNIGT00014392","TLR9","NA","NA","toll like receptor 9 [Source:HGNC Symbol;Acc:HGNC:15633]",8.52787949931923,"UP"
"MUSNIGG00011838",5.85797870925731,1.82655259566895,0.919023003824444,1.98749387998765,0.0468676934371034,0.344357191658717,"MUSNIGT00014523","KCTD6","ENSMPUG00000016899","potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]","potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]",3.5468851004881,"UP"
"MUSNIGG00011928",7.14725935601801,1.93712777881976,0.944099824135955,2.05182516646758,0.0401866565844529,0.322554286512836,"MUSNIGT00014637","FRMD4B","ENSMPUG00000016969","FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]","FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]",3.82942498812777,"UP"
"MUSNIGG00012279",6.32647761890152,2.12432304471335,0.933830551478124,2.27484851652245,0.0229150186516316,0.267127672332082,"MUSNIGT00015064","CX3CR1","ENSMPUG00000019020","C-X3-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:2558]","C-X3-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:2558]",4.3599846165547,"UP"
"MUSNIGG00012314",9.04570708847476,2.08109939814346,0.893733179079815,2.32854664776589,0.0198830952796295,0.254444096828311,"MUSNIGT00015118","DCLK3","ENSMPUG00000002934","doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]","doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]",4.23129537028549,"UP"
"MUSNIGG00012389",75.5740609802121,2.40438547252628,0.903250159482295,2.66192643010922,0.00776948579484027,0.170486107000295,"MUSNIGT00015211","TUBA1A","ENSMPUG00000019643","tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]","tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]",5.29410009701822,"UP"
"MUSNIGG00012757",207.687877742692,1.58130469183032,0.675159214885312,2.34212117226147,0.0191744885264193,0.250392465809533,"MUSNIGT00015651","GOLGB1","ENSMPUG00000004867","golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429]","golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429]",2.99240343447607,"UP"
"MUSNIGG00012776",19.3023379216351,1.3823372059104,0.655716250928141,2.10813321151298,0.0350194683982534,0.30416909694483,"MUSNIGT00015674","PARP14","ENSMPUG00000004629","poly(ADP-ribose) polymerase family member 14 [Source:NCBI gene;Acc:101681767]","poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]",2.60690354775985,"UP"
"MUSNIGG00013157",3.92356978145058,1.7379626605785,0.719188636511033,2.41656023516973,0.0156679336471242,0.232939800924176,"MUSNIGT00016153","SKIL","ENSMPUG00000017110","SKI like proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10897]","SKI like proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10897]",3.33563784215555,"UP"
"MUSNIGG00013167",3.09448132238848,2.22269523376637,0.930559770832265,2.38855719260081,0.0169146753930996,0.236416612390909,"MUSNIGT00016164","LRRIQ4","ENSMPUG00000017093","leucine rich repeats and IQ motif containing 4 [Source:NCBI gene;Acc:101688197]","leucine rich repeats and IQ motif containing 4 [Source:HGNC Symbol;Acc:HGNC:34298]",4.66764627285244,"UP"
"MUSNIGG00013169",8.85541881195115,2.35223019563682,0.902545707968931,2.60621725289705,0.00915483738894731,0.184074585475422,"MUSNIGT00016167","MYNN","ENSMPUG00000017089","myoneurin [Source:HGNC Symbol;Acc:HGNC:14955]","myoneurin [Source:HGNC Symbol;Acc:HGNC:14955]",5.10612974160731,"UP"
"MUSNIGG00013813",10.5833425287963,2.2266210786709,0.947760908399435,2.34934893277164,0.0188062737140883,0.248569878655776,"MUSNIGT00016941","CGGBP1","NA","NA","CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1888]",4.68036511473776,"UP"
"MUSNIGG00013889",39.8384611580816,1.88347873750673,0.835796578929661,2.25351333684418,0.0242268007755195,0.269126924217302,"MUSNIGT00017022","ROBO1","ENSMPUG00000014964","roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]","roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]",3.68963662113974,"UP"
"MUSNIGG00014969",8.3370753281797,2.68238921627034,1.10454245014886,2.42850713063028,0.015161126977759,0.229731219999439,"MUSNIGT00018300","CHST11","ENSMPUG00000012081","carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]","carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]",6.4191808905628,"UP"
"MUSNIGG00014987",3.20149089617438,3.43260754551162,1.08513419035797,3.16330236021709,0.00155990228089313,0.0882251708635372,"MUSNIGT00018320","HSP90B1","ENSMPUG00000012032","heat shock protein 90 beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]","heat shock protein 90 beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]",10.7973662876917,"UP"
"MUSNIGG00015531",73.5722460310182,5.19711514731269,1.88750494788982,2.75343127080167,0.0058974151432166,0.148945969430984,"MUSNIGT00018995","EMP1","ENSMPUG00000011664","epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]","epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]",36.6849177977828,"UP"
"MUSNIGG00015639",31.4679307585449,1.72045804809297,0.842209676232091,2.04279064542457,0.0410731669877888,0.325706320804116,"MUSNIGT00019117","DENND5B","ENSMPUG00000011251","DENN domain containing 5B [Source:HGNC Symbol;Acc:HGNC:28338]","DENN domain containing 5B [Source:HGNC Symbol;Acc:HGNC:28338]",3.29541017840603,"UP"
"MUSNIGG00015921",7.48796182926105,1.65507885879895,0.835275600215037,1.9814763634576,0.0475378775016542,0.346497369132718,"MUSNIGT00019448","OR11A1","ENSMPUG00000019856","olfactory receptor 11A1 [Source:NCBI gene;Acc:101676368]","olfactory receptor family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8176]",3.14940405037254,"UP"
"MUSNIGG00015940",11.7637260760208,2.37648458735792,0.892939299270594,2.66141784699046,0.00778123267970097,0.170486107000295,"MUSNIGT00019476","TUBA1C","NA","NA","tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]",5.19269895238835,"UP"
"MUSNIGG00016369",4.11431604232411,2.69703186610662,1.1707193449292,2.30373904538985,0.0212372966261192,0.2616210404712,"MUSNIGT00020004","C1R","ENSMPUG00000016760","complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]","complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]",6.48466419012748,"UP"
"MUSNIGG00016428",31.3574062369187,1.98807146076357,0.877209790164671,2.26635804006516,0.0234294704699548,0.26741059081189,"MUSNIGT00020076","AKAP3","ENSMPUG00000009176","A-kinase anchoring protein 3 [Source:HGNC Symbol;Acc:HGNC:373]","A-kinase anchoring protein 3 [Source:HGNC Symbol;Acc:HGNC:373]",3.96706341795181,"UP"
"MUSNIGG00016932",12.4286866849736,2.08723013271966,0.851133230583128,2.45229543122134,0.0141948065871831,0.222963108133181,"MUSNIGT00020712","DCLRE1C","ENSMPUG00000000914","DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]","DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]",4.24931452492228,"UP"
"MUSNIGG00017095",6.45943131443998,1.6898318873899,0.665940348875985,2.53751239167607,0.0111643415614148,0.198229992031551,"MUSNIGT00020920","PARP4","ENSMPUG00000013318","poly(ADP-ribose) polymerase family member 4 [Source:HGNC Symbol;Acc:HGNC:271]","poly(ADP-ribose) polymerase family member 4 [Source:HGNC Symbol;Acc:HGNC:271]",3.22619107732083,"UP"
"MUSNIGG00017442",4.75229012333995,1.72253655792601,0.738168221813448,2.33352846549568,0.0196204261188544,0.252427754020633,"MUSNIGT00021339","SETDB2","ENSMPUG00000018019","SET domain bifurcated histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:20263]","SET domain bifurcated histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:20263]",3.30016134115982,"UP"
"MUSNIGG00017849",4.56568387390705,2.3745773463601,1.03635146923497,2.29128574315912,0.0219468926301441,0.265362044680651,"MUSNIGT00021827","RPLP1","ENSMPUG00000000204","60S acidic ribosomal protein P1 [Source:NCBI gene;Acc:101694231]","ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372]",5.18583874660921,"UP"
"MUSNIGG00018828",11.677512444024,2.14448007048466,0.779478815149591,2.75117171731359,0.005938250601931,0.148945969430984,"MUSNIGT00022953","HTR4","ENSMPUG00000014297","5-hydroxytryptamine receptor 4 [Source:HGNC Symbol;Acc:HGNC:5299]","5-hydroxytryptamine receptor 4 [Source:HGNC Symbol;Acc:HGNC:5299]",4.42132893366056,"UP"
"MUSNIGG00018988",10.5747513171236,1.81535199525691,0.739639541456124,2.45437391257238,0.0141130148005272,0.222963108133181,"MUSNIGT00023150","C5ORF54","NA","NA","NA",3.51945489145641,"UP"
"MUSNIGG00019268",19.3853905944733,1.73801206147956,0.782316906888879,2.2216215016895,0.0263088955267918,0.275094761590604,"MUSNIGT00023499","AFF4","ENSMPUG00000010316","AF4/FMR2 family member 4 [Source:HGNC Symbol;Acc:HGNC:17869]","AF4/FMR2 family member 4 [Source:HGNC Symbol;Acc:HGNC:17869]",3.33575206333995,"UP"
"MUSNIGG00019426",15.5189833928732,3.19021825103454,0.981114896220287,3.25162553674881,0.00114747089752525,0.0808883832690263,"MUSNIGT00023693","PCDHA3","ENSMPUG00000008368","protocadherin alpha 3 [Source:HGNC Symbol;Acc:HGNC:8669]","protocadherin alpha 3 [Source:HGNC Symbol;Acc:HGNC:8669]",9.12749043007517,"UP"
"MUSNIGG00019451",4.01461436932146,1.96520997410299,0.801645687770189,2.45146952585662,0.0142274233104963,0.222963108133181,"MUSNIGT00023722","PCDH1","ENSMPUG00000007992","protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]","protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]",3.90469530265321,"UP"
"MUSNIGG00019969",6.72685525605105,2.53865037522888,1.25951532714909,2.01557719902871,0.0438442060153481,0.334785271677634,"MUSNIGT00024337","GPR150","ENSMPUG00000018495","G protein-coupled receptor 150 [Source:HGNC Symbol;Acc:HGNC:23628]","G protein-coupled receptor 150 [Source:HGNC Symbol;Acc:HGNC:23628]",5.81045191445654,"UP"
"MUSNIGG00020458",6.1241848898981,1.98090186175962,0.938719706576936,2.11021655120358,0.034839707533855,0.30416909694483,"MUSNIGT00024915","OR2T1","ENSMPUG00000019788","olfactory receptor family 2 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:8277]","olfactory receptor family 2 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:8277]",3.9473976556665,"UP"
"MUSNIGG00021422",3.27655338738205,2.47452996991866,0.964032129890808,2.5668542501783,0.0102625738498881,0.193082265683689,"MUSNIGT00026036","TMC5","ENSMPUG00000013371","transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999]","transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999]",5.55786183283812,"UP"
"MUSNIGG00022488",5.53144486972797,3.49053247582933,1.33862977995699,2.6075413292699,0.00911950607434745,0.184074585475422,"MUSNIGT00027324","MAGEL2","ENSMPUG00000020090","MAGE family member L2 [Source:HGNC Symbol;Acc:HGNC:6814]","MAGE family member L2 [Source:HGNC Symbol;Acc:HGNC:6814]",11.2397066376758,"UP"
"MUSNIGG00022726",10.1616811798012,3.14811232622269,1.17021889319553,2.69019099292278,0.0071411135683934,0.163841398097479,"MUSNIGT00027630","FAM63B","NA","NA","NA",8.8649489686068,"UP"
"MUSNIGG00022808",5.82387650397846,3.01655687321934,1.06355662669727,2.83629173802138,0.00456407340359527,0.139620459340172,"MUSNIGT00027728","PPIB","ENSMPUG00000000574","peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]","peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]",8.09233964750714,"UP"
"MUSNIGG00022912",12.7800620859824,1.60149605440906,0.626677715058007,2.55553375511498,0.0106025077064229,0.195599794010042,"MUSNIGT00027858","OR10G2","NA","NA","olfactory receptor family 10 subfamily G member 2 [Source:HGNC Symbol;Acc:HGNC:8170]",3.03457831689702,"UP"
"MUSNIGG00023014",26.0048468779753,1.74705715417848,0.807519440148003,2.16348618660905,0.0305038050336762,0.291552890124185,"MUSNIGT00027964","OR4N5","ENSMPUG00000019407","olfactory receptor 4N5 [Source:NCBI gene;Acc:101688879]","olfactory receptor family 4 subfamily N member 5 [Source:HGNC Symbol;Acc:HGNC:15358]",3.35673152693319,"UP"
"MUSNIGG00023046",43.7745271023666,2.2610176097118,0.945029455387091,2.39253665250642,0.0167323567667195,0.236416612390909,"MUSNIGT00028002","OLFR1311","NA","NA","NA",4.79329459253958,"UP"
"MUSNIGG00023162",6.66579350701891,3.35904938670073,1.6802919307761,1.99908678080079,0.0455989651655096,0.341220563946214,"MUSNIGT00028147","SPINT1","ENSMPUG00000008760","serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]","serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]",10.2606440610431,"UP"
"MUSNIGG00023236",14.6481672402468,1.37373537112456,0.645487990875128,2.12821212872156,0.0333194996712349,0.302383832134669,"MUSNIGT00028249","TRIM69","ENSMPUG00000010837","tripartite motif containing 69 [Source:HGNC Symbol;Acc:HGNC:17857]","tripartite motif containing 69 [Source:HGNC Symbol;Acc:HGNC:17857]",2.59140655396437,"UP"
"MUSNIGG00023426",3.59620356666521,4.23469248612514,1.7549370743851,2.41301671036205,0.0158210941959596,0.233721427273613,"MUSNIGT00028480","CDH24","ENSMPUG00000006830","cadherin 24 [Source:NCBI gene;Acc:101674136]","cadherin 24 [Source:HGNC Symbol;Acc:HGNC:14265]",18.8264944557764,"UP"
"MUSNIGG00023427",11.1024533589607,2.64947115329073,0.949155600164799,2.791398115157,0.00524808771613086,0.145232540546504,"MUSNIGT00028484","ACIN1","ENSMPUG00000006822","apoptotic chromatin condensation inducer 1 [Source:NCBI gene;Acc:101684042]","apoptotic chromatin condensation inducer 1 [Source:HGNC Symbol;Acc:HGNC:17066]",6.27437237363954,"UP"
"MUSNIGG00023447",4.8586469444785,2.90470924097671,1.4226438097235,2.04176844627136,0.0411745056026422,0.325706320804116,"MUSNIGT00028507","ZFHX2","ENSMPUG00000006417","zinc finger homeobox 2 [Source:NCBI gene;Acc:101673388]","zinc finger homeobox 2 [Source:HGNC Symbol;Acc:HGNC:20152]",7.48866857012243,"UP"
"MUSNIGG00023833",40.5388026831932,2.20773147731809,0.840885512012828,2.62548402342364,0.00865258694445009,0.180875032394333,"MUSNIGT00028965","BUB1","NA","NA","BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]",4.61948325345504,"UP"
