"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange"
"MUSNIGG00009981",42.3621340240611,-2.95876325854846,1.16390102135388,-2.5421089974702,0.0110185806475649,0.859062738896454,"MUSNIGT00012228","DNAH9","ENSMPUG00000003676","dynein axonemal heavy chain 9 [Source:NCBI gene;Acc:101674259]","dynein axonemal heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:2953]",-7.77457201779325
"MUSNIGG00010041",4.06319275008498,-6.24056300975932,3.03378414058582,-2.05702275460978,0.0396840371229879,0.999566778617329,"MUSNIGT00012302","CTC1","ENSMPUG00000008131","CST telomere replication complex component 1 [Source:HGNC Symbol;Acc:HGNC:26169]","CST telomere replication complex component 1 [Source:HGNC Symbol;Acc:HGNC:26169]",-75.6130324566557
"MUSNIGG00010426",60.253808750951,3.26078844423693,1.10122584510477,2.96105331956379,0.00306588856856104,0.622147595366834,"MUSNIGT00012755","TENM3","ENSMPUG00000010987","teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]","teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]",9.58506652039604
"MUSNIGG00010442",20.2863990126972,3.14191416198026,1.43915566693384,2.18316491688088,0.0290236673435799,0.999566778617329,"MUSNIGT00012773","STOX2","ENSMPUG00000011066","storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]","storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]",8.82694471578839
"MUSNIGG00010520",1.01437005478227,-3.77171189248198,1.68255457130937,-2.24165798649064,0.0249834851866707,0.999566778617329,"MUSNIGT00012867","ERI1","ENSMPUG00000011413","exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:23994]","exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:23994]",-13.6583555718022
"MUSNIGG00010574",9.27830015595558,-4.54431191552802,1.46632587857144,-3.09911458423915,0.00194099935839136,0.506459638792475,"MUSNIGT00012936","PDGFRL","ENSMPUG00000017967","platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]","platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]",-23.3331942309604
"MUSNIGG00010615",3.77520544517885,-2.30047248739166,1.05974254392385,-2.17078431037959,0.0299474804905877,0.999566778617329,"MUSNIGT00012992","HNRNPA1",NA,NA,"heterogeneous nuclear ribonucleoprotein A1 [Source:HGNC Symbol;Acc:HGNC:5031]",-4.92619073295892
"MUSNIGG00010818",13.3304019324258,-2.47230799514239,1.07898364202461,-2.29133037689371,0.0219443129838645,0.999566778617329,"MUSNIGT00013244","",NA,NA,NA,-5.54930844954325
"MUSNIGG00011015",8.06110467352083,5.71594741152335,2.44316416674003,2.33956747128879,0.0193060840157826,0.999566778617329,"MUSNIGT00013474","PLIN4",NA,NA,"perilipin 4 [Source:HGNC Symbol;Acc:HGNC:29393]",52.5619688477493
"MUSNIGG00011042",5.65382085437935,16.2397294927258,4.72670792128616,3.43573788843439,0.00059094239925435,0.241893850184083,"MUSNIGT00013513","HSD11B1L","ENSMPUG00000006146","hydroxysteroid 11-beta dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:30419]","hydroxysteroid 11-beta dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:30419]",77383.0242772305
"MUSNIGG00011151",4.81195548710538,-2.90052277719723,1.34672823520189,-2.15375507944438,0.0312593841717793,0.999566778617329,"MUSNIGT00013651","",NA,NA,NA,-7.4669691845804
"MUSNIGG00011159",2.97102172837718,-3.77746666965867,1.42487035146801,-2.65109500367303,0.008023127003536,0.859062738896454,"MUSNIGT00013659","ZNF317","ENSMPUG00000008631","zinc finger protein 317 [Source:HGNC Symbol;Acc:HGNC:13507]","zinc finger protein 317 [Source:HGNC Symbol;Acc:HGNC:13507]",-13.7129462960938
"MUSNIGG00011201",1.90098310011805,17.648715956501,4.26549884818526,4.13755028066872,3.51033541076747e-05,0.0492558563720856,"MUSNIGT00013712","DNMT1","ENSMPUG00000006829","DNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2976]","DNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2976]",205491.038922687
"MUSNIGG00011413",2.29204498809528,-4.93640833139146,2.42080778051822,-2.03915749574083,0.0414343114470708,0.999566778617329,"MUSNIGT00013984","CYP4F17",NA,NA,NA,-30.6201263618686
"MUSNIGG00011434",3.49832972419729,-4.99132971558506,2.45909782955327,-2.02974019805133,0.0423829545474064,0.999566778617329,"MUSNIGT00014005","HSH2D","ENSMPUG00000016050","hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]","hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]",-31.8082636616983
"MUSNIGG00011452",4.48482683240725,3.39388609074095,1.5804793321676,2.14737771109369,0.0317632236324981,0.999566778617329,"MUSNIGT00014027","NWD1","ENSMPUG00000016016","NACHT and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27619]","NACHT and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27619]",10.5114230457548
"MUSNIGG00011518",13.6396974044529,5.02499499677282,2.34648616825284,2.14149781266955,0.0322339146853107,0.999566778617329,"MUSNIGT00014113","UBA52",NA,NA,"ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]",32.5592372325407
"MUSNIGG00011656",5.34550176226654,4.9259145733984,1.94389038450617,2.53404955992403,0.0112752783692712,0.859062738896454,"MUSNIGT00014290","LAMB2","ENSMPUG00000013872","laminin subunit beta 2 [Source:NCBI gene;Acc:101685630]","laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]",30.3982122230396
"MUSNIGG00011671",9.60106789127098,3.36837890961499,1.68100950133607,2.00378338548223,0.0450932693505536,0.999566778617329,"MUSNIGT00014307","BSN","ENSMPUG00000013782","bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]","bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]",10.3272119077523
"MUSNIGG00012181",4.37412222353893,4.81691419175874,2.37618952761286,2.02715908633679,0.0426461458143759,0.999566778617329,"MUSNIGT00014946","IQSEC1","ENSMPUG00000017284","IQ motif and Sec7 domain ArfGEF 1 [Source:HGNC Symbol;Acc:HGNC:29112]","IQ motif and Sec7 domain ArfGEF 1 [Source:HGNC Symbol;Acc:HGNC:29112]",28.1861434740796
"MUSNIGG00012298",8.00068012802626,5.20279566079403,1.98614571106226,2.61954378866362,0.00880474679683982,0.859062738896454,"MUSNIGT00015092","SLC22A13","ENSMPUG00000002651","solute carrier family 22 member 13 [Source:HGNC Symbol;Acc:HGNC:8494]","solute carrier family 22 member 13 [Source:HGNC Symbol;Acc:HGNC:8494]",36.829646907029
"MUSNIGG00012313",85.0844359461885,-3.02134010783109,1.02960209590468,-2.93447354065101,0.0033411403842823,0.622147595366834,"MUSNIGT00015117","TRANK1","ENSMPUG00000002926","tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]","tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]",-8.11921420945141
"MUSNIGG00012432",9.11978622894601,-2.96992922222032,1.5113007260932,-1.96514775050612,0.049397139295947,0.999566778617329,"MUSNIGT00015268","CCBP2",NA,NA,NA,-7.83497799180284
"MUSNIGG00012791",20.4038409684564,3.3162158413576,1.4190454708613,2.33693416416375,0.0194426075882856,0.999566778617329,"MUSNIGT00015700","",NA,NA,NA,9.96048395788604
"MUSNIGG00012983",2.30289933921042,-4.28850091287836,2.0126592991091,-2.13076347038799,0.0331086331979105,0.999566778617329,"MUSNIGT00015939","VPS8","ENSMPUG00000002875","VPS8 subunit of CORVET complex [Source:HGNC Symbol;Acc:HGNC:29122]","VPS8 subunit of CORVET complex [Source:HGNC Symbol;Acc:HGNC:29122]",-19.5419281064477
"MUSNIGG00013155",35.2072324976792,3.75435229411266,1.4514204239101,2.58667456531892,0.00969070695736046,0.859062738896454,"MUSNIGT00016151","SLC7A14","ENSMPUG00000017112","solute carrier family 7 member 14 [Source:NCBI gene;Acc:101694222]","solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]",13.4949927265072
"MUSNIGG00013166",1.71335461509936,-3.44791868656705,1.61223091239772,-2.13860102796273,0.0324679941890927,0.999566778617329,"MUSNIGT00016163","LRRC31",NA,NA,"leucine rich repeat containing 31 [Source:HGNC Symbol;Acc:HGNC:26261]",-10.9125676056369
