"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00002201",3.57643913928044,5.10626379903962,1.92713800027039,25.0491931781875,0.000136319184968997,0.016985938443741,"MUSNIGT00002655","ZSWIM8","ENSMPUG00000003454","zinc finger SWIM-type containing 8 [Source:NCBI gene;Acc:101687200]","zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]",34.4459819188197,"UP"
"MUSNIGG00002219",25.2594006794838,-1.30054139813029,1.7438390287872,21.8823475705616,0.000551258816415324,0.0356554909172528,"MUSNIGT00002682","SAMD8","ENSMPUG00000003283","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]",-2.46321301973948,"DOWN"
"MUSNIGG00002440",11.4691607771313,-3.74401310317817,1.66232675226961,22.4985398219772,0.000420815061887343,0.0322678831429256,"MUSNIGT00002956","ZNF485",NA,NA,"zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440]",-13.3986254916738,"DOWN"
"MUSNIGG00002546",2.89678344000391,4.44398544735168,2.56419835682293,22.5549034178363,0.000410529460892445,0.0322678831429256,"MUSNIGT00003089","SORBS1","ENSMPUG00000017117","sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]","sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]",21.7657140838624,"UP"
"MUSNIGG00004118",12.7523599977908,4.84576168560344,1.56491157225546,22.2458078352061,0.000470151597397945,0.0331113694877621,"MUSNIGT00005055","ZFP161",NA,NA,NA,28.7554136400762,"UP"
"MUSNIGG00004364",4.79524068704473,5.01209043693557,2.15510795758192,22.6944348887705,0.000386122422307054,0.0313472093252279,"MUSNIGT00005348","FHOD3","ENSMPUG00000001110","formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]","formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]",32.2693013300995,"UP"
"MUSNIGG00006905",30.9350193028285,1.31419459026133,1.57803960289779,25.7182589441505,0.000101192330936744,0.0151307832833166,"MUSNIGT00008419","D3ERTD254E",NA,NA,NA,2.48663471171137,"UP"
"MUSNIGG00007337",13.9874937500606,3.44440164386867,1.64163468892544,21.8692917340187,0.000554415759121302,0.0356554909172528,"MUSNIGT00008935","ZNF583","ENSMPUG00000006667","zinc finger protein 583 [Source:HGNC Symbol;Acc:HGNC:26427]","zinc finger protein 583 [Source:HGNC Symbol;Acc:HGNC:26427]",10.8859970406587,"UP"
"MUSNIGG00009024",122.039109407202,-2.41743689320974,1.50102118163042,23.6238009452812,0.000256394736288302,0.025487942124656,"MUSNIGT00011031","LRRC37B",NA,NA,"leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]",-5.34221075685974,"DOWN"
"MUSNIGG00009676",7.75199588570758,0.550159236145806,3.04928788033157,21.1550364805612,0.000757202253577283,0.0448398681054033,"MUSNIGT00011840","ERAL1","ENSMPUG00000014146","Era like 12S mitochondrial rRNA chaperone 1 [Source:HGNC Symbol;Acc:HGNC:3424]","Era like 12S mitochondrial rRNA chaperone 1 [Source:HGNC Symbol;Acc:HGNC:3424]",1.46424730198382,"UP"
"MUSNIGG00009686",7.37494335573179,3.71109248752398,2.12211027335753,20.8410945877662,0.000868006515770921,0.0486210293924634,"MUSNIGT00011851","MYO18A","ENSMPUG00000014095","myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]","myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]",13.0963464521332,"UP"
"MUSNIGG00009794",61.3045947932924,-2.86895570284441,1.02369099049041,24.5515105721023,0.000170044388446416,0.019558374755731,"MUSNIGT00011984","",NA,NA,NA,-7.30536168955047,"DOWN"
"MUSNIGG00010574",8.73423388040422,-4.19537662687002,2.10717348096681,20.8362668135708,0.000869829484198894,0.0486210293924634,"MUSNIGT00012936","PDGFRL","ENSMPUG00000017967","platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]","platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]",-18.3203686214556,"DOWN"
"MUSNIGG00010616",9.3327060986276,-3.84729310208866,2.28113109131913,20.9656866785588,0.000822240686486513,0.0468363956750079,"MUSNIGT00012993","KPNA6",NA,NA,"karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]",-14.3929768160614,"DOWN"
"MUSNIGG00011151",5.82681982832638,-6.56595838844611,2.19919213017698,22.3474569219769,0.000449657280603511,0.0331113694877621,"MUSNIGT00013651","",NA,NA,NA,-94.743718346038,"DOWN"
"MUSNIGG00011390",7.64713921063422,-1.30475641524113,2.03604041313291,20.9762736096804,0.000818463252535808,0.0468363956750079,"MUSNIGT00013955","",NA,NA,NA,-2.47042013308504,"DOWN"
"MUSNIGG00011591",5.29193011642887,3.51728139589514,1.37079589632932,33.4732251601739,3.03081771749006e-06,0.00113295754801925,"MUSNIGT00014201","CCR5","ENSMPUG00000019652","C-C motif chemokine receptor 5 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:1606]","C-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1606]",11.4500452596542,"UP"
"MUSNIGG00011749",4.24393605608924,1.68949604490649,2.01466248067573,30.8549366188765,1.00056970641747e-05,0.00239376296563316,"MUSNIGT00014403","PHF7","ENSMPUG00000016766","PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]","PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]",3.22544014528716,"UP"
"MUSNIGG00012095",20.7000474050329,6.3046296736618,1.82912223471376,22.6537632621803,0.000393084885369017,0.0313472093252279,"MUSNIGT00014828","BRPF1","ENSMPUG00000017121","bromodomain and PHD finger containing 1 [Source:HGNC Symbol;Acc:HGNC:14255]","bromodomain and PHD finger containing 1 [Source:HGNC Symbol;Acc:HGNC:14255]",79.0464996737584,"UP"
"MUSNIGG00012243",4.20773194160628,4.7123241201656,1.83130858832727,26.9573055308853,5.81449024900693e-05,0.00966012949425291,"MUSNIGT00015028","",NA,NA,NA,26.215063224179,"UP"
"MUSNIGG00012811",13.7433413237621,5.01058671014449,1.70989037408077,31.1397734279313,8.79041006884796e-06,0.00228588880964259,"MUSNIGT00015726","KIAA0226",NA,NA,NA,32.235684431269,"UP"
"MUSNIGG00013171",138.718389893279,1.9850497946155,1.73623531941654,33.5186684793485,2.96841514374974e-06,0.00113295754801925,"MUSNIGT00016172","MECOM","ENSMPUG00000017083","MDS1 and EVI1 complex locus [Source:NCBI gene;Acc:101684534]","MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]",3.95876326000624,"UP"
"MUSNIGG00013209",73.8340740723047,-1.36111526321948,1.74499304433588,23.0489652188084,0.000330367151018254,0.0287554068999495,"MUSNIGT00016217","SLITRK3","ENSMPUG00000019232","SLIT and NTRK like family member 3 [Source:HGNC Symbol;Acc:HGNC:23501]","SLIT and NTRK like family member 3 [Source:HGNC Symbol;Acc:HGNC:23501]",-2.56883684539628,"DOWN"
"MUSNIGG00013290",13.4040383196186,-3.17453816093106,1.77403799186225,28.4593930127671,2.9594412486229e-05,0.00553138065875425,"MUSNIGT00016311","PTX3","ENSMPUG00000002835","pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]","pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]",-9.02882444638108,"DOWN"
"MUSNIGG00013454",22.189276276248,6.27320759482082,2.87059228152391,25.0897551895782,0.000133882133634498,0.016985938443741,"MUSNIGT00016511","CHST2","ENSMPUG00000019342","carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]","carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]",77.3434704194176,"UP"
"MUSNIGG00013469",11.2603599694521,6.56749550622918,1.99858028172982,22.274179921359,0.000464340287042872,0.0331113694877621,"MUSNIGT00016533","GRK7","ENSMPUG00000012168","G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]","G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]",94.8447167272583,"UP"
"MUSNIGG00013782",47.1507814078719,-5.17251453109362,1.7892619414548,24.8241013643863,0.000150662733311206,0.0180222761586864,"MUSNIGT00016908","FCF1","ENSMPUG00000009321","FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]","FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]",-36.0646753326917,"DOWN"
"MUSNIGG00014038",8.43328570619119,4.76590347500467,1.9455566327175,23.7566151805092,0.000241783618400854,0.0245103020619578,"MUSNIGT00017194","ADAMTS5","ENSMPUG00000001019","ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]","ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]",27.2069527520055,"UP"
"MUSNIGG00015968",7.97433651519954,-6.45637650381498,2.29843949651407,22.9311430135093,0.000347952293621399,0.0293113051852054,"MUSNIGT00019513","LARP4","ENSMPUG00000008706","La ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:24320]","La ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:24320]",-87.8138444833111,"DOWN"
"MUSNIGG00016064",9.65905583690593,3.55013323061301,1.59937829332845,25.1206423072446,0.000132055336369843,0.016985938443741,"MUSNIGT00019628","",NA,NA,NA,11.7137672655611,"UP"
"MUSNIGG00016080",4.08429069887058,7.2417535869342,2.65021456842383,26.8464239802233,6.11076825695419e-05,0.00987797430941703,"MUSNIGT00019649","NFE2","ENSMPUG00000005728","nuclear factor, erythroid 2 [Source:HGNC Symbol;Acc:HGNC:7780]","nuclear factor, erythroid 2 [Source:HGNC Symbol;Acc:HGNC:7780]",151.350915008198,"UP"
"MUSNIGG00016304",24.4082249454286,-3.49220907806681,2.88306758112941,31.6100759813561,7.09656437354614e-06,0.00212222757590897,"MUSNIGT00019926","USP15","ENSMPUG00000016712","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]",-11.2527762545493,"DOWN"
"MUSNIGG00016619",14.9343378912993,-4.4232787435579,2.60583855806638,21.3455349109025,0.000696890026591965,0.0425316249902709,"MUSNIGT00020323","RPL32","ENSMPUG00000017189","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]",-21.455546497658,"DOWN"
"MUSNIGG00017314",4.06685542017577,3.54807754588013,1.55654888876847,32.579653741257,4.56039765343568e-06,0.00160445519795287,"MUSNIGT00021182","DCLK1","ENSMPUG00000001856","doublecortin like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2700]","doublecortin like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2700]",11.6970882970829,"UP"
"MUSNIGG00017358",4.38742759498918,4.40310558173494,1.76154232287245,22.4136618704003,0.000436785946117961,0.0326552092966441,"MUSNIGT00021240","WWP1","ENSMPUG00000010807","WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]","WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]",21.1576220183034,"UP"
"MUSNIGG00017748",36.0050370702682,0.593707408575248,1.80724915001147,22.4457686192933,0.000430675492588038,0.0326059509008741,"MUSNIGT00021698","BORA","ENSMPUG00000010264","BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]","BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]",1.50911987450872,"UP"
"MUSNIGG00018600",7.55469240357149,4.99944480040895,2.29859238566043,25.5529331291913,0.000108933221588521,0.015512609483832,"MUSNIGT00022678","DROSHA","ENSMPUG00000015237","drosha ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17904]","drosha ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17904]",31.9876876482662,"UP"
"MUSNIGG00018893",45.123560063917,-3.50040884144025,1.6177782659019,23.3830727287995,0.000285135813782131,0.02706979844811,"MUSNIGT00023033","",NA,NA,NA,-11.3169151145299,"DOWN"
"MUSNIGG00019250",7.2563866498689,-1.20028520507162,2.9493731970313,37.4575048908338,4.84876454058537e-07,0.000263640551974919,"MUSNIGT00023476","SLC22A5","ENSMPUG00000010534","solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]","solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]",-2.29785092515718,"DOWN"
"MUSNIGG00019409",18.2637426046229,4.72289904728143,2.36725881246437,28.0028376528279,3.63523060381565e-05,0.00645221206912278,"MUSNIGT00023673","SLC35A4","ENSMPUG00000019783","solute carrier family 35 member A4 [Source:HGNC Symbol;Acc:HGNC:20753]","solute carrier family 35 member A4 [Source:HGNC Symbol;Acc:HGNC:20753]",26.4079251107544,"UP"
"MUSNIGG00019451",13.3896460503625,5.89605259589636,1.66440324807636,40.4022972885373,1.23883193201019e-07,0.000105849339790757,"MUSNIGT00023722","PCDH1","ENSMPUG00000007992","protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]","protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]",59.5509490843423,"UP"
"MUSNIGG00019461",5.11313670529588,4.480978258221,1.88717538540183,26.4537393419504,7.28548232863647e-05,0.0111729409763012,"MUSNIGT00023733","SPRY4","ENSMPUG00000020045","sprouty RTK signaling antagonist 4 [Source:HGNC Symbol;Acc:HGNC:15533]","sprouty RTK signaling antagonist 4 [Source:HGNC Symbol;Acc:HGNC:15533]",22.3310356890654,"UP"
"MUSNIGG00019786",30.8573145657214,-3.15474046314028,1.59619397614978,22.5212536064371,0.000416639851879589,0.0322678831429256,"MUSNIGT00024121","ANXA2","ENSMPUG00000000762","annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]","annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]",-8.90577067812413,"DOWN"
"MUSNIGG00019892",4.86482814869465,5.34831070832882,2.10454706093466,32.3418401271582,5.08340876813703e-06,0.00168910376901264,"MUSNIGT00024239","RASA1","ENSMPUG00000007995","RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]","RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]",40.7382106341223,"UP"
"MUSNIGG00020167",29.9622415952674,6.55020495311981,2.0146191404223,25.0557918514231,0.000135919753417149,0.016985938443741,"MUSNIGT00024573","ZNF608","ENSMPUG00000012945","zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]","zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]",93.7147969698435,"UP"
"MUSNIGG00020292",15.0335145179377,0.160357896203707,2.15635905628514,36.320072797548,8.19579329545382e-07,0.000377069536154687,"MUSNIGT00024709","SEMA6A","ENSMPUG00000000806","semaphorin 6A [Source:HGNC Symbol;Acc:HGNC:10738]","semaphorin 6A [Source:HGNC Symbol;Acc:HGNC:10738]",1.11756434317594,"UP"
"MUSNIGG00020500",34.6287812619819,-0.582862105310576,2.39059614266302,27.982979368792,3.66786842250751e-05,0.00645221206912278,"MUSNIGT00024963","OR2B11","ENSMPUG00000019534","olfactory receptor 2B11 [Source:NCBI gene;Acc:101683960]","olfactory receptor family 2 subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:31249]",-1.49781776419028,"DOWN"
"MUSNIGG00021101",5.86221398400013,2.5194181033019,1.76947480704298,23.7573286687218,0.000241707392715949,0.0245103020619578,"MUSNIGT00025648","HSPD1",NA,NA,"heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261]",5.73350797220322,"UP"
"MUSNIGG00021450",25.2730260853341,-10.6306851846582,4.22897509573022,21.3179042995829,0.000705334966284862,0.0426122063974723,"MUSNIGT00026070","ABCC1","ENSMPUG00000013849","ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]","ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]",-1585.45936286809,"DOWN"
"MUSNIGG00021633",15.821107989828,5.24180414260639,1.49489455656747,44.8020701119993,1.59170958890429e-08,3.17333835041218e-05,"MUSNIGT00026303","ADCY9","ENSMPUG00000015032","adenylate cyclase 9 [Source:HGNC Symbol;Acc:HGNC:240]","adenylate cyclase 9 [Source:HGNC Symbol;Acc:HGNC:240]",37.8390547047104,"UP"
"MUSNIGG00022341",5.09546742368471,-1.11861371294983,2.17636542143351,29.977850160782,1.48973766698265e-05,0.00342696961008585,"MUSNIGT00027147","CHD2",NA,NA,"chromodomain helicase DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1917]",-2.17138223900048,"DOWN"
"MUSNIGG00023132",3.96193431433429,4.31951888686576,1.94264343861058,29.8224629569199,1.59839659840409e-05,0.00354074446483514,"MUSNIGT00028105","THBS1","ENSMPUG00000008282","thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]","thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]",19.9666291563863,"UP"
"MUSNIGG00023937",20.8047594100301,-10.2732711385632,4.08223908241318,23.4499082962001,0.00027685128151403,0.0267072179796034,"MUSNIGT00029089","PPP2R5E","ENSMPUG00000006587","protein phosphatase 2 regulatory subunit B'epsilon [Source:NCBI gene;Acc:101671266]","protein phosphatase 2 regulatory subunit B'epsilon [Source:HGNC Symbol;Acc:HGNC:9313]",-1237.55003360678,"DOWN"
"MUSNIGG00024211",5.59651040087971,3.70384240572218,1.55557540406027,23.9845744222906,0.000218599835941127,0.0237717385229796,"MUSNIGT00029417","GPATCH2L","ENSMPUG00000009034","G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210]","G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210]",13.0306975097206,"UP"
"MUSNIGG00025615",65.6064225118115,-2.41176816938923,1.54729886190042,21.2327409870258,0.000732003660493464,0.0437811389341141,"MUSNIGT00030988","OR52B6","ENSMPUG00000010057","olfactory receptor 52B6 [Source:NCBI gene;Acc:101692821]","olfactory receptor family 52 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:15211]",-5.32126100763503,"DOWN"
"MUSNIGG00025864",9.5542624251059,0.235539391903035,1.57354771790128,35.599346715075,1.1422006028587e-06,0.000487964414692708,"MUSNIGT00031247","OR13A1","ENSMPUG00000019524","olfactory receptor 13A1 [Source:NCBI gene;Acc:101685252]","olfactory receptor family 13 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:14772]",1.17734683899562,"UP"
"MUSNIGG00026355",10.090704119652,-1.49122436141812,2.0210205817884,23.1095731627132,0.000321666250477573,0.0287554068999495,"MUSNIGT00031746","ERRFI1",NA,NA,"ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]",-2.81127456314523,"DOWN"
"MUSNIGG00027069",7.86681242481447,-1.18993000402492,1.7479460095148,23.5926110513203,0.000259950588464139,0.025487942124656,"MUSNIGT00032524","HSPD1",NA,NA,"heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261]",-2.28141674038578,"DOWN"
"MUSNIGG00027411",14.3854900587718,2.21188871700435,1.4109376243981,21.998378888122,0.000523969978429062,0.0344644782844282,"MUSNIGT00032964","EPHA4","ENSMPUG00000016672","EPH receptor A4 [Source:NCBI gene;Acc:101691901]","EPH receptor A4 [Source:HGNC Symbol;Acc:HGNC:3388]",4.63281385660729,"UP"
"MUSNIGG00027439",10.8173149097737,-4.36961800794101,2.25952488926993,24.4622249622313,0.000176913976364574,0.0199645753327644,"MUSNIGT00032994","MRPL44","ENSMPUG00000016688","mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]","mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]",-20.6721710558868,"DOWN"
"MUSNIGG00027605",12.151411250566,5.88546766868405,1.86235725702018,43.5257517094387,2.89079642672566e-08,4.32246335706155e-05,"MUSNIGT00033218","CXCR7",NA,NA,NA,59.1156278938976,"UP"
"MUSNIGG00028788",26.0532987150152,3.22985885586722,1.23008208106415,29.4325568300958,1.90693572459916e-05,0.00395775535826556,"MUSNIGT00034631","CHD7","ENSMPUG00000002338","chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]","chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]",9.38176169689276,"UP"
"MUSNIGG00028922",9.1657883027122,0.750786794533337,1.84767511137378,31.2850514811234,8.22823963971052e-06,0.00228588880964259,"MUSNIGT00034795","PHF7","ENSMPUG00000016766","PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]","PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]",1.68271027061318,"UP"
"MUSNIGG00028933",49.536965541848,1.36390940965817,1.42125421831668,21.0554404318825,0.000790753173557509,0.0463675954024261,"MUSNIGT00034808","KCNB2",NA,NA,"potassium voltage-gated channel subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:6232]",2.57381687328665,"UP"
"MUSNIGG00028941",12.2466387828012,-5.29540554658018,3.35106505477347,25.4266808398233,0.000115236871731196,0.0160286448796346,"MUSNIGT00034819","RDH10","ENSMPUG00000010233","retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]","retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]",-39.271357035353,"DOWN"
"MUSNIGG00029630",3.19455082822708,6.40817912649463,2.28704695527438,24.1333608642265,0.000204668110865629,0.022668888353469,"MUSNIGT00035638","ZFAT","ENSMPUG00000001862","zinc finger and AT-hook domain containing [Source:NCBI gene;Acc:101675964]","zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]",84.9286331697396,"UP"
"MUSNIGG00029660",35.9060595303423,-0.749476099805387,1.99399213050979,24.6671508505312,0.000161537995837112,0.0189442892765052,"MUSNIGT00035669","FAM135B","ENSMPUG00000001882","family with sequence similarity 135 member B [Source:HGNC Symbol;Acc:HGNC:28029]","family with sequence similarity 135 member B [Source:HGNC Symbol;Acc:HGNC:28029]",-1.68118221523128,"DOWN"
"MUSNIGG00030353",4.97553738535554,6.51920496655647,2.3498663587591,28.978873883939,2.34099134658575e-05,0.0045166029819127,"MUSNIGT00036522","FEN1","ENSMPUG00000019996","flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650]","flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650]",91.7225759071912,"UP"
"MUSNIGG00030548",104.861218468869,-1.76387928307873,1.78024160046234,22.1301785309043,0.000494586845558511,0.0343967898056448,"MUSNIGT00036741","OLFR1056",NA,NA,NA,-3.39610080654334,"DOWN"
"MUSNIGG00031397",60.4769830134719,0.808027143490511,2.42026481505156,25.6324057845174,0.000105141605480031,0.0153378522530747,"MUSNIGT00037747","CREBZF","ENSMPUG00000009974","CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]","CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]",1.75081559968305,"UP"
"MUSNIGG00031509",6.06055110950193,4.82341242216901,1.9289850975872,21.0259801967665,0.000800955195567463,0.0465098351911553,"MUSNIGT00037882","PANX1","ENSMPUG00000012239","pannexin 1 [Source:HGNC Symbol;Acc:HGNC:8599]","pannexin 1 [Source:HGNC Symbol;Acc:HGNC:8599]",28.3133867008246,"UP"
"MUSNIGG00032812",75.6697301293293,0.27517679240874,2.0376793663579,22.6592948508107,0.00039213071465907,0.0313472093252279,"MUSNIGT00039449","GUCY1A3",NA,NA,NA,1.21014237480367,"UP"
"MUSNIGG00033377",25.2949162864526,-2.86373656042172,1.50825942617632,29.2379962695703,2.08232027910962e-05,0.00415145252978488,"MUSNIGT00040117","",NA,NA,NA,-7.27898131182208,"DOWN"
"MUSNIGG00033608",8.46615227287226,4.01932650427224,2.00367222174499,21.4777013971957,0.00065785378670149,0.0408105205568495,"MUSNIGT00040407","KIAA0232","ENSMPUG00000010437","KIAA0232 [Source:HGNC Symbol;Acc:HGNC:28992]","KIAA0232 [Source:HGNC Symbol;Acc:HGNC:28992]",16.2157798698855,"UP"
