"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00019250",7.2563866498689,-0.907134361751115,2.65067465019481,37.4575110727169,4.84875069142612e-07,0.0002636838785101,"MUSNIGT00023476","SLC22A5","ENSMPUG00000010534","solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]","solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]",-1.87531683766872,"DOWN"
"MUSNIGG00021450",25.2730260853341,-1.48475309699936,3.88428989971319,21.3179417798906,0.000705323442871963,0.0426186346995968,"MUSNIGT00026070","ABCC1","ENSMPUG00000013849","ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]","ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]",-2.79869272159791,"DOWN"
"MUSNIGG00022341",5.09546742368471,-0.831509740185594,1.95899035483809,29.9778526508568,1.48973598587997e-05,0.0034275387182823,"MUSNIGT00027147","CHD2",NA,NA,"chromodomain helicase DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1917]",-1.77954663427643,"DOWN"
"MUSNIGG00023937",20.8047594100301,-1.93582005330266,3.7488971066621,23.4499656475113,0.000276844275748977,0.0267110073795223,"MUSNIGT00029089","PPP2R5E","ENSMPUG00000006587","protein phosphatase 2 regulatory subunit B'epsilon [Source:NCBI gene;Acc:101671266]","protein phosphatase 2 regulatory subunit B'epsilon [Source:HGNC Symbol;Acc:HGNC:9313]",-3.82595539292635,"DOWN"
"MUSNIGG00026355",10.090704119652,-1.70149561208335,1.79598627347858,23.1095727886109,0.000321666303478929,0.0287602146859961,"MUSNIGT00031746","ERRFI1",NA,NA,"ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]",-3.25237951286891,"DOWN"
"MUSNIGG00027069",7.86681242481447,-0.201233108696088,1.56088474891473,23.5926121506848,0.000259950462274402,0.0259170610887579,"MUSNIGT00032524","HSPD1",NA,NA,"heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261]",-1.1496805968498,"DOWN"
"MUSNIGG00028922",9.1657883027122,-0.125508563264585,1.60852442555191,31.2850538784787,8.22823066410652e-06,0.00228627242117072,"MUSNIGT00034795","PHF7","ENSMPUG00000016766","PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]","PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]",-1.09089221442874,"DOWN"
"MUSNIGG00028933",49.536965541848,-1.51369383144538,1.22754543237064,21.055440431806,0.000790753173583818,0.0463753478860628,"MUSNIGT00034808","KCNB2",NA,NA,"potassium voltage-gated channel subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:6232]",-2.85540192203996,"DOWN"
"MUSNIGG00030548",104.861218468869,-4.36182303272012,1.57815009992155,22.1301785306825,0.000494586845606565,0.0344025408188194,"MUSNIGT00036741","OLFR1056",NA,NA,NA,-20.5607791697731,"DOWN"
"MUSNIGG00031397",60.4769830134719,-3.69944775873401,2.12446534842915,25.6324046184282,0.000105141660143673,0.0153404246580354,"MUSNIGT00037747","CREBZF","ENSMPUG00000009974","CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]","CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]",-12.9910646119604,"DOWN"
"MUSNIGG00032812",75.6697301293293,-3.47593575536533,1.78578580729259,22.6592948504273,0.000392130714725127,0.0313523697824468,"MUSNIGT00039449","GUCY1A3",NA,NA,NA,-11.126560285932,"DOWN"
"MUSNIGG00035454",31.9260446171649,-0.570528798364372,1.59356196579365,109.478052309406,5.28199485658817e-22,3.15968932321104e-18,"MUSNIGT00042632","HHIPL2","ENSMPUG00000003943","HHIP like 2 [Source:HGNC Symbol;Acc:HGNC:25842]","HHIP like 2 [Source:HGNC Symbol;Acc:HGNC:25842]",-1.48506780035111,"DOWN"
"MUSNIGG00037190",46.3363173577723,-2.81164560901789,1.6729917634497,23.8945945359875,0.000227475933821514,0.0243781912376228,"MUSNIGT00044790","TRPM3","ENSMPUG00000009171","transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]","transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]",-7.02084953167846,"DOWN"
"MUSNIGG00037315",15.8138461835596,-0.601099958918456,1.73144272620254,22.9697664227016,0.000342088165364113,0.0292338772172589,"MUSNIGT00044944","ECM2","ENSMPUG00000004720","extracellular matrix protein 2 [Source:NCBI gene;Acc:101689550]","extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]",-1.51687264013918,"DOWN"
"MUSNIGG00039091",56.6803009570799,-3.63487175403232,1.79478586285677,23.2224515889239,0.000306060522044445,0.028166985274921,"MUSNIGT00047103","PLK1S1",NA,NA,NA,-12.4223976826262,"DOWN"
"MUSNIGG00041797",10.6122203990257,-2.46977835480845,2.07925607983795,38.3868633729527,3.15479130903312e-07,0.000209688462340401,"MUSNIGT00050404","GPSM2","ENSMPUG00000002764","G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29501]","G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29501]",-5.53958674517692,"DOWN"
"MUSNIGG00042637",6.34091034727531,-0.900556808566418,1.58615151591091,25.3621199668164,0.000118598546196323,0.0161240114396911,"MUSNIGT00051395","OR2B6","ENSMPUG00000011564","olfactory receptor 2B6 [Source:NCBI gene;Acc:101690191]","olfactory receptor family 2 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:8241]",-1.86678633077733,"DOWN"
"MUSNIGG00042824",15.2178114210999,-3.2277212246988,1.8120757726677,29.4186282465903,1.91898880510658e-05,0.00395841070074055,"MUSNIGT00051620","TNXB","ENSMPUG00000010312","tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]","tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]",-9.36787109943688,"DOWN"
