"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange"
"MUSNIGG00000350",12.2978266048828,1.02631776955842,1.11727848793951,0.9185872462748,0.358311505356471,0.997485415558453,"MUSNIGT00000416","TAS2R3","ENSMPUG00000018738","taste 2 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:14910]","taste 2 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:14910]",2.03681898206028
"MUSNIGG00000393",60.4272788015678,-0.327396315375899,1.06901826142987,-0.306258861226551,0.759407559193603,0.997485415558453,"MUSNIGT00000468","UBN2","ENSMPUG00000003774","ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931]","ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931]",-1.25474684226952
"MUSNIGG00000396",7.07823323377232,0.0227753975676688,1.29266332081261,0.0176189710042607,0.985942822352813,0.997485415558453,"MUSNIGT00000472","ZC3HAV1","ENSMPUG00000003805","zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]","zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]",1.0159119709229
"MUSNIGG00000399",27.1321728144128,0.557106402022415,1.32619020191205,0.420080318207146,0.674426780200199,0.997485415558453,"MUSNIGT00000475","KIAA1549","ENSMPUG00000003830","KIAA1549 [Source:HGNC Symbol;Acc:HGNC:22219]","KIAA1549 [Source:HGNC Symbol;Acc:HGNC:22219]",1.47131525468222
"MUSNIGG00000407",15.0620632397736,-0.441001792075332,0.996104930064543,-0.442726241749207,0.657963759093787,0.997485415558453,"MUSNIGT00000485","TRIM24","ENSMPUG00000003933","tripartite motif containing 24 [Source:NCBI gene;Acc:101687559]","tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]",-1.35754666618537
"MUSNIGG00000418",75.2732351680088,0.500623315407493,1.22399217979974,0.409008589817462,0.682533357403414,0.997485415558453,"MUSNIGT00000501","CHRM2","ENSMPUG00000004037","cholinergic receptor muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951]","cholinergic receptor muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951]",1.41482470438948
"MUSNIGG00000437",5.54705054869045,-0.158822677516205,1.35468052050901,-0.117239950757193,0.906669909074066,0.997485415558453,"MUSNIGT00000526","CNOT4","ENSMPUG00000004089","CCR4-NOT transcription complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:7880]","CCR4-NOT transcription complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:7880]",-1.11637573916042
"MUSNIGG00000445",5.29696158454048,-0.452738328535466,1.07889484218905,-0.419631562624652,0.674754627357163,0.997485415558453,"MUSNIGT00000535","AGBL3","ENSMPUG00000004266","ATP/GTP binding protein like 3 [Source:NCBI gene;Acc:101671071]","AGBL carboxypeptidase 3 [Source:HGNC Symbol;Acc:HGNC:27981]",-1.36863555178951
"MUSNIGG00000449",5.14451830716778,0.400470619925197,1.36687208143691,0.292983246467516,0.769534957460701,0.997485415558453,"MUSNIGT00000541","BPGM","ENSMPUG00000004331","bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093]","bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093]",1.31993841617658
"MUSNIGG00000459",8.53760781469465,0.179439680853043,1.42366555518109,0.126040614103513,0.899699775507124,0.997485415558453,"MUSNIGT00000554","LRGUK",NA,NA,"leucine rich repeats and guanylate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:21964]",1.1324439771643
"MUSNIGG00000460",4.83365019237176,-5.29367254026069,1.42264586803745,-3.72100510688815,0.000198431425051339,0.0886492391416859,"MUSNIGT00000555","EXOC4",NA,NA,"exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389]",-39.2242114861944
"MUSNIGG00000465",5.47490247292079,0.682184783771085,1.451862157893,0.469868837108545,0.638448729866449,0.997485415558453,"MUSNIGT00000562","PLXNA4","ENSMPUG00000004437","plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]","plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]",1.60456783636312
"MUSNIGG00000498",15.7004248759978,-4.94024512527809,1.71684462086464,-2.87751440359821,0.00400821611520936,0.339562350199169,"MUSNIGT00000602","C7ORF45",NA,NA,NA,-30.7016678310413
"MUSNIGG00000553",41.8802964212011,0.603383865247592,1.22794719948403,0.491376066903468,0.623160488364849,0.997485415558453,"MUSNIGT00000672","ZNF800","ENSMPUG00000006731","zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]","zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]",1.51927587754244
"MUSNIGG00000555",19.2042618557557,-0.354611763265819,0.768745568777767,-0.461286253434434,0.644593246094478,0.997485415558453,"MUSNIGT00000674","GRM8","ENSMPUG00000006740","glutamate metabotropic receptor 8 [Source:HGNC Symbol;Acc:HGNC:4600]","glutamate metabotropic receptor 8 [Source:HGNC Symbol;Acc:HGNC:4600]",-1.27864144591612
"MUSNIGG00000562",8.00016776773167,0.357492323435943,1.21247773735998,0.294844443259089,0.768112713954855,0.997485415558453,"MUSNIGT00000682","SLC25A3","ENSMPUG00000011387","solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]","solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]",1.28119699854727
"MUSNIGG00000578",13.2765695699762,0.509837214888199,1.03224729739979,0.493909953721813,0.621369774598289,0.997485415558453,"MUSNIGT00000699","GPR37","ENSMPUG00000006761","G protein-coupled receptor 37 [Source:HGNC Symbol;Acc:HGNC:4494]","G protein-coupled receptor 37 [Source:HGNC Symbol;Acc:HGNC:4494]",1.42388952332334
"MUSNIGG00000588",30.6223346232184,-0.707333484863724,1.16968786363806,-0.604719863181035,0.5453651478528,0.997485415558453,"MUSNIGT00000710","SPAM1","ENSMPUG00000006764","sperm adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:11217]","sperm adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:11217]",-1.63278347326646
"MUSNIGG00000589",9.00482216576148,-1.09087861115218,1.09656548662989,-0.994813920785348,0.319826774427366,0.997485415558453,"MUSNIGT00000711","HYAL6",NA,NA,NA,-2.13003717719949
"MUSNIGG00000591",9.99817273303667,-0.257449920653825,1.36151672500035,-0.189090531116141,0.85002186268872,0.997485415558453,"MUSNIGT00000713","LMOD2","ENSMPUG00000006791","leiomodin 2 [Source:HGNC Symbol;Acc:HGNC:6648]","leiomodin 2 [Source:HGNC Symbol;Acc:HGNC:6648]",-1.19536393440389
"MUSNIGG00000592",5.7732825010084,0.384012348057197,1.44680049681458,0.265421769554737,0.790684567702954,0.997485415558453,"MUSNIGT00000714","ASB15","ENSMPUG00000006795","ankyrin repeat and SOCS box containing 15 [Source:HGNC Symbol;Acc:HGNC:19767]","ankyrin repeat and SOCS box containing 15 [Source:HGNC Symbol;Acc:HGNC:19767]",1.3049661168736
"MUSNIGG00000610",222.871558270204,-2.94359338448188,1.1724294706061,-2.51067843165027,0.012049940769489,0.662852278467484,"MUSNIGT00000737","PTPRZ1","ENSMPUG00000006874","protein tyrosine phosphatase receptor type Z1 [Source:NCBI gene;Acc:101690982]","protein tyrosine phosphatase receptor type Z1 [Source:HGNC Symbol;Acc:HGNC:9685]",-7.69325103200708
"MUSNIGG00000613",48.0717722726466,0.318847130300146,0.50946909677449,0.625841944720113,0.531418616737379,0.997485415558453,"MUSNIGT00000740","",NA,NA,NA,1.24733339596617
"MUSNIGG00000624",11.4944098289274,-0.54531346642254,1.13358986998514,-0.481050052458291,0.63048092569349,0.997485415558453,"MUSNIGT00000753","KCND2","ENSMPUG00000007070","potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]","potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]",-1.45933739224056
"MUSNIGG00000639",8.81460869025628,2.19972955935328,1.52470647734481,1.44272329923067,0.149098433146103,0.997485415558453,"MUSNIGT00000770","UBE2Z","ENSMPUG00000015342","ubiquitin conjugating enzyme E2 Z [Source:HGNC Symbol;Acc:HGNC:25847]","ubiquitin conjugating enzyme E2 Z [Source:HGNC Symbol;Acc:HGNC:25847]",4.59393218292247
"MUSNIGG00000647",77.1162108960226,1.02877118993706,1.16357041667416,0.884150348955763,0.376615056842089,0.997485415558453,"MUSNIGT00000778","CTTNBP2","ENSMPUG00000007124","cortactin binding protein 2 [Source:NCBI gene;Acc:101671972]","cortactin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15679]",2.04028570546059
"MUSNIGG00000648",13.9863320781166,0.0926322723994195,1.06689541155503,0.0868241360832221,0.930811302247193,0.997485415558453,"MUSNIGT00000780","CFTR","ENSMPUG00000007138","Cystic fibrosis transmembrane conductance regulator  [Source:UniProtKB/Swiss-Prot;Acc:Q07E16]","CF transmembrane conductance regulator [Source:HGNC Symbol;Acc:HGNC:1884]",1.06631395412018
"MUSNIGG00000656",32.1746339506821,-1.76016221229986,1.09036507622668,-1.61428704080571,0.10646517971982,0.997485415558453,"MUSNIGT00000791","MET","ENSMPUG00000007199","MET proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7029]","MET proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7029]",-3.38736209286515
"MUSNIGG00000682",87.70298970469,0.766884253705463,1.24988097436947,0.613565827011916,0.539502271170675,0.997485415558453,"MUSNIGT00000825","PPP1R3A","ENSMPUG00000007681","protein phosphatase 1 regulatory subunit 3A [Source:HGNC Symbol;Acc:HGNC:9291]","protein phosphatase 1 regulatory subunit 3A [Source:HGNC Symbol;Acc:HGNC:9291]",1.70159093622691
"MUSNIGG00000696",6.32033867538212,-0.365947867410155,1.34973734156374,-0.271125244994841,0.78629470580829,0.997485415558453,"MUSNIGT00000842","C7ORF60",NA,NA,NA,-1.28872806073645
"MUSNIGG00000697",36.3912709081895,0.741325118437853,0.900292713332629,0.823426767160734,0.410265346578942,0.997485415558453,"MUSNIGT00000843","TMEM168","ENSMPUG00000007725","transmembrane protein 168 [Source:HGNC Symbol;Acc:HGNC:25826]","transmembrane protein 168 [Source:HGNC Symbol;Acc:HGNC:25826]",1.67171060362174
"MUSNIGG00000715",15.5839148363811,0.116380033968338,0.560652094126269,0.207579772175304,0.835557099799576,0.997485415558453,"MUSNIGT00000862","",NA,NA,NA,1.08401147897165
"MUSNIGG00000732",15.8618985158547,-0.0980035489479557,1.13446505043041,-0.0863874554009164,0.931158418789877,0.997485415558453,"MUSNIGT00000880","GPR141","ENSMPUG00000018751","G protein-coupled receptor 141 [Source:HGNC Symbol;Acc:HGNC:19997]","G protein-coupled receptor 141 [Source:HGNC Symbol;Acc:HGNC:19997]",-1.07029133127934
"MUSNIGG00000741",6.27611006845347,0.381779083183403,1.29800880885034,0.294126727476949,0.768661068134741,0.997485415558453,"MUSNIGT00000896","ANLN","ENSMPUG00000007825","anillin actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]","anillin actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]",1.3029476164953
"MUSNIGG00000743",8.46791606328011,0.494020837125513,1.23432468388323,0.400235726933133,0.68898290258472,0.997485415558453,"MUSNIGT00000900","KIAA0895","ENSMPUG00000007836","KIAA0895 [Source:HGNC Symbol;Acc:HGNC:22206]","KIAA0895 [Source:HGNC Symbol;Acc:HGNC:22206]",1.40836456804899
"MUSNIGG00000767",11.2401894713244,1.46655098278149,1.56991538429103,0.934159253075784,0.350221750877366,0.997485415558453,"MUSNIGT00000930","BMPER","ENSMPUG00000005612","BMP binding endothelial regulator [Source:HGNC Symbol;Acc:HGNC:24154]","BMP binding endothelial regulator [Source:HGNC Symbol;Acc:HGNC:24154]",2.76360414880207
"MUSNIGG00000787",5.44682030678891,-0.443180326994706,1.35036586229657,-0.328192780466908,0.742765906171791,0.997485415558453,"MUSNIGT00000955","AVL9","ENSMPUG00000005468","AVL9 cell migration associated [Source:HGNC Symbol;Acc:HGNC:28994]","AVL9 cell migration associated [Source:HGNC Symbol;Acc:HGNC:28994]",-1.35959817174193
"MUSNIGG00000794",52.0237824374772,0.899771519145033,1.14321510729451,0.787053559215463,0.43125051375582,0.997485415558453,"MUSNIGT00000968","CCDC129",NA,NA,NA,1.86577047599872
"MUSNIGG00000870",11.2066651966298,-0.443551001443138,1.15566583133299,-0.383805585851342,0.701122547662124,0.997485415558453,"MUSNIGT00001055","NFE2L3","ENSMPUG00000004526","nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]","nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]",-1.35994754082995
"MUSNIGG00000913",11.7465064784331,0.743852368446666,1.22564362327014,0.606907549897737,0.543912267422751,0.997485415558453,"MUSNIGT00001109","FAM126A","ENSMPUG00000013583","family with sequence similarity 126 member A [Source:HGNC Symbol;Acc:HGNC:24587]","family with sequence similarity 126 member A [Source:HGNC Symbol;Acc:HGNC:24587]",1.67464159951225
"MUSNIGG00000925",9.80338506695444,-1.0207623373209,1.35460653098047,-0.753548956081046,0.45112010430695,0.997485415558453,"MUSNIGT00001126","DNAH11","ENSMPUG00000013607","dynein axonemal heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:2942]","dynein axonemal heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:2942]",-2.02899081938841
"MUSNIGG00000929",12.531922103113,1.06388691554141,1.03882090775348,1.02412928696452,0.305774212958736,0.997485415558453,"MUSNIGT00001130","SP4","ENSMPUG00000013911","Sp4 transcription factor [Source:HGNC Symbol;Acc:HGNC:11209]","Sp4 transcription factor [Source:HGNC Symbol;Acc:HGNC:11209]",2.09055632745772
"MUSNIGG00000940",9.89602950831956,-0.0147106268530641,1.2424119236501,-0.0118403780364933,0.990552965908247,0.99797014889694,"MUSNIGT00001141","",NA,NA,NA,-1.01024879229839
"MUSNIGG00000944",5.4878927217144,-0.108810218456772,0.887160762092342,-0.122649944752004,0.90238430278533,0.997485415558453,"MUSNIGT00001149","ITGB8","ENSMPUG00000013932","integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]","integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]",-1.07833857065434
"MUSNIGG00000946",28.3801178580375,0.427504515940329,0.872186955169925,0.490152384653632,0.624026071709834,0.997485415558453,"MUSNIGT00001153","MACC1","ENSMPUG00000013939","MET transcriptional regulator MACC1 [Source:HGNC Symbol;Acc:HGNC:30215]","MET transcriptional regulator MACC1 [Source:HGNC Symbol;Acc:HGNC:30215]",1.34490523039798
"MUSNIGG00000972",12.475315661226,0.854661187072265,1.29994290779966,0.657460556109271,0.51088482526257,0.997485415558453,"MUSNIGT00001183","PRPS1","ENSMPUG00000003793","phosphoribosyl pyrophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9462]","phosphoribosyl pyrophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9462]",1.80833402302229
"MUSNIGG00000987",36.9819100504079,0.273673294049393,1.1969506007101,0.228642095911924,0.819147103291587,0.997485415558453,"MUSNIGT00001199","AHR",NA,NA,"aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]",1.20888188711335
"MUSNIGG00000999",21.269201315998,2.18506746630167,1.36341475633864,1.60264325741164,0.109013437669276,0.997485415558453,"MUSNIGT00001212","SOSTDC1","ENSMPUG00000014023","sclerostin domain containing 1 [Source:NCBI gene;Acc:101685568]","sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]",4.54748054670119
"MUSNIGG00001027",9.81557819036669,-0.324129175362806,1.11248863601998,-0.291355043879284,0.770779793519309,0.997485415558453,"MUSNIGT00001249","",NA,NA,NA,-1.2519085464456
"MUSNIGG00001028",18.8073412133019,-0.786254478753275,1.05375583786973,-0.746144837823876,0.455579926194482,0.997485415558453,"MUSNIGT00001250","RBMX","ENSMPUG00000001855","RNA binding motif protein X-linked [Source:HGNC Symbol;Acc:HGNC:9910]","RNA binding motif protein X-linked [Source:HGNC Symbol;Acc:HGNC:9910]",-1.72459126598267
"MUSNIGG00001037",38.393999635252,1.03986837514891,1.08764010276583,0.956077633129346,0.339033014057385,0.997485415558453,"MUSNIGT00001263","THSD7A","ENSMPUG00000014130","thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]","thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]",2.05604006112881
"MUSNIGG00001041",39.4496978250387,0.94580252182873,0.876232511593068,1.07939674608647,0.280410900878384,0.997485415558453,"MUSNIGT00001267","PHF14","ENSMPUG00000014144","PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]","PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]",1.92626010074191
"MUSNIGG00001058",8.32009481769038,0.218537194718619,0.820634397260571,0.266302747542799,0.790006057248398,0.997485415558453,"MUSNIGT00001284","NXPH1","ENSMPUG00000001403","neurexophilin 1 [Source:HGNC Symbol;Acc:HGNC:20693]","neurexophilin 1 [Source:HGNC Symbol;Acc:HGNC:20693]",1.16355321575859
"MUSNIGG00001066",11.3189771928829,-1.50502726978783,1.08314215576459,-1.38950114883622,0.164680411823206,0.997485415558453,"MUSNIGT00001295","GLCCI1","ENSMPUG00000001415","glucocorticoid induced 1 [Source:HGNC Symbol;Acc:HGNC:18713]","glucocorticoid induced 1 [Source:HGNC Symbol;Acc:HGNC:18713]",-2.8383003613806
"MUSNIGG00001070",14.8003239764898,1.17140493079348,1.10426155346488,1.06080387125488,0.288779042537649,0.997485415558453,"MUSNIGT00001299","MIOS","ENSMPUG00000001438","meiosis regulator for oocyte development [Source:HGNC Symbol;Acc:HGNC:21905]","meiosis regulator for oocyte development [Source:HGNC Symbol;Acc:HGNC:21905]",2.25230925415286
