"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange"
"MUSNIGG00004940",6.29885133589983,-7.38166322121962,2.44886328893471,-3.01432229989071,0.00257554038886987,0.270734745582969,"MUSNIGT00006031","TMLHE","ENSMPUG00000016127","trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:HGNC:18308]","trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:HGNC:18308]",-166.763901665798
"MUSNIGG00005186",21.7252075118815,-2.62182101217939,1.28368547310885,-2.0424169838347,0.0411101864596936,0.997485415558453,"MUSNIGT00006330","GPR112",NA,NA,NA,-6.15526518089137
"MUSNIGG00005443",9.48130363278172,-2.27314117471196,1.08096061188775,-2.10288992005196,0.0354753931714198,0.997485415558453,"MUSNIGT00006639","",NA,NA,NA,-4.83374435576368
"MUSNIGG00005716",6.22335940854686,-4.92082919816041,1.34964079606533,-3.64602878966488,0.000266324151690676,0.0922965721027271,"MUSNIGT00006971","TGIF2LX",NA,NA,"TGFB induced factor homeobox 2 like X-linked [Source:HGNC Symbol;Acc:HGNC:18570]",-30.2912497815746
"MUSNIGG00006078",9.08693191215889,-7.1376605355003,2.32291162889316,-3.07272151325934,0.002121163384269,0.229728422284164,"MUSNIGT00007403","KDM5C","ENSMPUG00000009698","lysine demethylase 5C [Source:HGNC Symbol;Acc:HGNC:11114]","lysine demethylase 5C [Source:HGNC Symbol;Acc:HGNC:11114]",-140.815324414973
"MUSNIGG00006241",11.062447630299,-2.34246023438525,1.14481754610563,-2.04614284813652,0.0407423183670613,0.997485415558453,"MUSNIGT00007602","",NA,NA,NA,-5.0716677436712
"MUSNIGG00006399",11.3374518633166,-5.31288650348299,1.77217246831578,-2.99795115795485,0.00271801229117354,0.277547883675835,"MUSNIGT00007802","IL1RAPL1","ENSMPUG00000002666","interleukin 1 receptor accessory protein like 1 [Source:HGNC Symbol;Acc:HGNC:5996]","interleukin 1 receptor accessory protein like 1 [Source:HGNC Symbol;Acc:HGNC:5996]",-39.7500977622195
"MUSNIGG00006864",27.60766586054,-3.42324051972772,1.27197245946876,-2.69128509367054,0.00711773402514863,0.479977007658136,"MUSNIGT00008371","ZNF544",NA,NA,"zinc finger protein 544 [Source:HGNC Symbol;Acc:HGNC:16759]",-10.72748902303
"MUSNIGG00006941",6.66758765860431,-2.33202579548961,1.15628366297902,-2.01682845667943,0.0437134181880981,0.997485415558453,"MUSNIGT00008458","ZNF614",NA,NA,"zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]",-5.03511872149427
"MUSNIGG00007925",8.61757272198606,4.47585999030634,1.82338480628284,2.45469852270561,0.0141002784580434,0.730353553754305,"MUSNIGT00009670","NLRC5","ENSMPUG00000004223","NLR family CARD domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29933]","NLR family CARD domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29933]",22.2519519501703
"MUSNIGG00008050",7.88367618550485,-7.4776035146156,2.35739201657307,-3.17198135144521,0.0015140272894422,0.203387050481784,"MUSNIGT00009822","DYNC1LI2","ENSMPUG00000005134","dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]","dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]",-178.230880897746
"MUSNIGG00008154",95.9885202178157,2.34063707413347,1.16846665853214,2.00316975845408,0.0451590704669698,0.997485415558453,"MUSNIGT00009949","ZFHX3","ENSMPUG00000007747","zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]","zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]",5.06526263186573
"MUSNIGG00008223",7.6168656589555,-5.57153772494298,1.97166489671078,-2.8258035806377,0.00471621739820902,0.374572466248867,"MUSNIGT00010039","CHST5",NA,NA,"carbohydrate sulfotransferase 5 [Source:HGNC Symbol;Acc:HGNC:1973]",-47.5554151328634
"MUSNIGG00008310",11.4682384378899,3.34426981663621,1.51507275982308,2.20733281286552,0.0272908164991979,0.997485415558453,"MUSNIGT00010143","SDR42E1","ENSMPUG00000009237","short chain dehydrogenase/reductase family 42E, member 1 [Source:HGNC Symbol;Acc:HGNC:29834]","short chain dehydrogenase/reductase family 42E, member 1 [Source:HGNC Symbol;Acc:HGNC:29834]",10.1560663248955
"MUSNIGG00008907",17.9195366545394,-7.35988137279786,2.32027951968,-3.17198049216627,0.00151403176920798,0.203387050481784,"MUSNIGT00010868","ARSG","ENSMPUG00000014560","arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]","arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]",-164.26500746004
"MUSNIGG00008955",15.1094916155658,-2.15550386330144,1.02517392094651,-2.10257383577543,0.0355030390555909,0.997485415558453,"MUSNIGT00010934","TEX2","ENSMPUG00000014762","testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884]","testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884]",-4.45524220092414
"MUSNIGG00009024",124.380737712678,-4.09313597442858,1.00188028331425,-4.0854541631345,4.39906846361384e-05,0.0393056767223897,"MUSNIGT00011031","LRRC37B",NA,NA,"leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]",-17.0669809854447
"MUSNIGG00009565",33.2026778940831,-2.59034166099082,1.01998871923161,-2.53957873469642,0.0110986061021469,0.647464116437117,"MUSNIGT00011705","SLFN14","ENSMPUG00000014899","schlafen family member 14 [Source:HGNC Symbol;Acc:HGNC:32689]","schlafen family member 14 [Source:HGNC Symbol;Acc:HGNC:32689]",-6.02241305678144
"MUSNIGG00009730",8.32750711358014,-4.72339934258252,1.82661089441137,-2.5858815126057,0.00971303138394696,0.581724328476925,"MUSNIGT00011909","C17ORF97",NA,NA,NA,-26.4170843935624
"MUSNIGG00009981",42.3621340240611,-4.01477286486071,1.10617759461962,-3.62941076043152,0.000284068912459429,0.0922965721027271,"MUSNIGT00012228","DNAH9","ENSMPUG00000003676","dynein axonemal heavy chain 9 [Source:NCBI gene;Acc:101674259]","dynein axonemal heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:2953]",-16.1646780075508
"MUSNIGG00010516",13.646763080107,3.65716915905742,1.63409595938816,2.23803818744325,0.0252185649571937,0.997485415558453,"MUSNIGT00012863","PPP1R3B","ENSMPUG00000019944","protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]","protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]",12.6158819371316
"MUSNIGG00010574",9.27830015595558,-4.82322039051997,1.38158579480943,-3.49107555147184,0.000481080192010405,0.114625373749679,"MUSNIGT00012936","PDGFRL","ENSMPUG00000017967","platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]","platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]",-28.3096182644286
"MUSNIGG00011042",5.65382085437935,19.0012151133836,4.4905457419719,4.2313821537958,2.32259672990524e-05,0.0280688247828262,"MUSNIGT00013513","HSD11B1L","ENSMPUG00000006146","hydroxysteroid 11-beta dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:30419]","hydroxysteroid 11-beta dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:30419]",524729.768848958
"MUSNIGG00011363",18.4489770331889,-2.68298412269658,1.29787045473984,-2.06722027834002,0.0387134022523628,0.997485415558453,"MUSNIGT00013928","",NA,NA,NA,-6.42182843513824
"MUSNIGG00012280",22.7023938453286,2.86515691972189,1.39698305969059,2.05096038913778,0.0402708043725038,0.997485415558453,"MUSNIGT00015065","XIRP1",NA,NA,"xin actin binding repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14301]",7.28615112909576
"MUSNIGG00012313",85.0844359461885,-2.05062939701444,0.975751674036755,-2.10158942236895,0.0355892572420406,0.997485415558453,"MUSNIGT00015117","TRANK1","ENSMPUG00000002926","tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]","tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]",-4.1428666879395
"MUSNIGG00012432",9.11978622894601,-3.77449044498417,1.43370332629374,-2.6326858393651,0.00847126645546238,0.550478296578592,"MUSNIGT00015268","CCBP2",NA,NA,NA,-13.6846861723166
"MUSNIGG00012885",9.03171580843699,-3.45056197804562,1.69873570904799,-2.03125298400856,0.0422293380873629,0.997485415558453,"MUSNIGT00015821","ATP13A4","ENSMPUG00000003595","ATPase 13A4 [Source:HGNC Symbol;Acc:HGNC:25422]","ATPase 13A4 [Source:HGNC Symbol;Acc:HGNC:25422]",-10.9325798307701
"MUSNIGG00013290",13.9183441194388,-4.95338363984347,1.14079616251629,-4.34204093824935,1.41165220790595e-05,0.0280688247828262,"MUSNIGT00016311","PTX3","ENSMPUG00000002835","pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]","pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]",-30.9825426081662
"MUSNIGG00013764",10.6857906861084,-2.17726177241087,1.0872084812121,-2.00261661864843,0.0452184547090336,0.997485415558453,"MUSNIGT00016886","OR5H2",NA,NA,"olfactory receptor family 5 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:14752]",-4.52294286759713
"MUSNIGG00013905",8.35856902949675,-2.07619400515268,1.0510255254548,-1.9753982704219,0.0482229689324589,0.997485415558453,"MUSNIGT00017043","TMED2","ENSMPUG00000001598","transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]","transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]",-4.21693272337311
"MUSNIGG00014253",11.1361644683058,-2.85820881913328,0.965627402216549,-2.95994998958439,0.00307688985437013,0.297210928095104,"MUSNIGT00017443","BRWD1","ENSMPUG00000008515","bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760]","bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760]",-7.25114497826489
"MUSNIGG00015077",44.0477686891672,2.47687866800704,1.1897136602225,2.08191159841253,0.0373505451723548,0.997485415558453,"MUSNIGT00018450","FGD6","ENSMPUG00000007314","FYVE, RhoGEF and PH domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21740]","FYVE, RhoGEF and PH domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21740]",5.56691736471545
"MUSNIGG00015512",5.72876785162165,-3.41830998209088,1.6841943464699,-2.02964105018861,0.0423930390407604,0.997485415558453,"MUSNIGT00018972","MANSC1","ENSMPUG00000011751","MANSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25505]","MANSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25505]",-10.6908894592113
"MUSNIGG00015614",29.1662947432694,-2.87132110476453,1.32680078390439,-2.16409361495481,0.0304571654528071,0.997485415558453,"MUSNIGT00019089","",NA,NA,NA,-7.31734917811701
"MUSNIGG00015947",12.2324108550227,-9.03274810188819,4.40733559248316,-2.04948044285391,0.040415158302908,0.997485415558453,"MUSNIGT00019484","MCRS1","ENSMPUG00000014582","microspherule protein 1 [Source:HGNC Symbol;Acc:HGNC:6960]","microspherule protein 1 [Source:HGNC Symbol;Acc:HGNC:6960]",-523.754927618026
"MUSNIGG00015968",8.64980865612385,-5.30522895347471,1.36841275969426,-3.87692157639632,0.000105786437053626,0.0756161452059321,"MUSNIGT00019513","LARP4","ENSMPUG00000008706","La ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:24320]","La ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:24320]",-39.5396707748627
"MUSNIGG00016203",8.74657836436767,-6.87023036765183,2.4777105495197,-2.77281394672336,0.00555738843107317,0.420948990002659,"MUSNIGT00019789","ANKRD52","ENSMPUG00000001316","ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614]","ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614]",-116.989104804798
"MUSNIGG00016619",16.0402796490599,-5.8292550766456,1.76833413569697,-3.29646697361756,0.000979091254012468,0.174963607092028,"MUSNIGT00020323","RPL32","ENSMPUG00000017189","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]",-56.8565666079463
"MUSNIGG00016778",7.54656124292536,-3.4994898602644,1.12144799228493,-3.12051016573159,0.00180538066417076,0.215753272982584,"MUSNIGT00020515","ARMC4",NA,NA,NA,-11.3097086571613
"MUSNIGG00016894",17.5789268759145,-2.86265988179626,1.2735976157034,-2.24769569799739,0.0245956005186555,0.997485415558453,"MUSNIGT00020668","TMEM236",NA,NA,"transmembrane protein 236 [Source:HGNC Symbol;Acc:HGNC:23473]",-7.27355105824184
"MUSNIGG00017562",5.8758740917467,-6.55884573953834,2.2517174422797,-2.91281917366061,0.00358181948576846,0.328241611336833,"MUSNIGT00021493","WBP4","ENSMPUG00000001879","WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]","WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]",-94.2777706834272
"MUSNIGG00018700",22.5836671638329,-3.43690539368357,1.24200203416938,-2.76723008427446,0.00565348391721534,0.420948990002659,"MUSNIGT00022808","DAB2","ENSMPUG00000014789","DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]","DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]",-10.829580047494
"MUSNIGG00018861",42.1678039014841,2.32885620452884,1.11883795123351,2.08149553915407,0.0373885719845724,0.997485415558453,"MUSNIGT00022996","TCOF1",NA,NA,"treacle ribosome biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:11654]",5.0240687435247
"MUSNIGG00018913",18.7542717832992,-2.34257445101694,1.10394076035728,-2.12201101285433,0.0338368132470454,0.997485415558453,"MUSNIGT00023058","MFAP3","ENSMPUG00000013596","microfibril associated protein 3 [Source:HGNC Symbol;Acc:HGNC:7034]","microfibril associated protein 3 [Source:HGNC Symbol;Acc:HGNC:7034]",-5.0720692781057
"MUSNIGG00019786",32.3366446724411,-3.74950095713919,1.06049763484463,-3.5356052045213,0.000406842211527541,0.111850312615341,"MUSNIGT00024121","ANXA2","ENSMPUG00000000762","annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]","annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]",-13.4496894551901
"MUSNIGG00020587",15.4478560574073,-2.45238278064137,1.16039083274408,-2.11341102621605,0.0345656030347435,0.997485415558453,"MUSNIGT00025054","OR13G1","ENSMPUG00000018728","olfactory receptor 13G1 [Source:NCBI gene;Acc:101692836]","olfactory receptor family 13 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:14999]",-5.47319318878091
"MUSNIGG00021402",11.2388967974056,-6.39663515504212,1.73997237304737,-3.67628547103833,0.000236654690594131,0.0922965721027271,"MUSNIGT00026011","ACSM4",NA,NA,"acyl-CoA synthetase medium chain family member 4 [Source:HGNC Symbol;Acc:HGNC:32016]",-84.2517737807318
"MUSNIGG00021457",8.4476992345949,-8.68074055929647,4.40916707320044,-1.96879374611574,0.0489767807511626,0.997485415558453,"MUSNIGT00026082","C16ORF45",NA,NA,NA,-410.358367028646
"MUSNIGG00021679",16.4790565196971,4.58524828870383,2.26264863641905,2.02649594590197,0.0427139877551533,0.997485415558453,"MUSNIGT00026366","SRRM2","ENSMPUG00000015264","serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]","serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]",24.004754706148
"MUSNIGG00022793",14.4349158772721,-4.04726210952508,1.25126199555686,-3.23454410339049,0.00121837101995203,0.189324261969937,"MUSNIGT00027707","LACTB","ENSMPUG00000000649","lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]","lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]",-16.5328336232268
"MUSNIGG00023121",9.35591545749381,-3.11081610102468,1.54330431826895,-2.01568547706386,0.0438328751990265,0.997485415558453,"MUSNIGT00028092","RASGRP1",NA,NA,"RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]",-8.63871124010863
"MUSNIGG00023146",6.12904289097036,4.69243712216155,2.20271128664257,2.1303005757572,0.0331468060573483,0.997485415558453,"MUSNIGT00028127","DISP2","ENSMPUG00000008426","dispatched RND transporter family member 2 [Source:HGNC Symbol;Acc:HGNC:19712]","dispatched RND transporter family member 2 [Source:HGNC Symbol;Acc:HGNC:19712]",25.8561778599613
"MUSNIGG00023203",43.3452213038632,-3.3313489527795,1.23336490536611,-2.70102460211531,0.00691262249687183,0.475109861611922,"MUSNIGT00028207","TUBB3",NA,NA,"tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]",-10.0655140828894
"MUSNIGG00023447",4.8586469444785,4.5823246974485,2.10431924652433,2.17758056674008,0.0294372776432534,0.997485415558453,"MUSNIGT00028507","ZFHX2","ENSMPUG00000006417","zinc finger homeobox 2 [Source:NCBI gene;Acc:101673388]","zinc finger homeobox 2 [Source:HGNC Symbol;Acc:HGNC:20152]",23.9561588298706
"MUSNIGG00024063",5.6825209359946,4.3534877039717,2.12267950435328,2.05093971795713,0.0402728176240048,0.997485415558453,"MUSNIGT00029249","CCDC88C","ENSMPUG00000007871","coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]","coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]",20.4423295216346
"MUSNIGG00024171",31.0380235239196,-3.09257165703601,1.04087798187498,-2.97111833556631,0.00296717425855113,0.294574466668382,"MUSNIGT00029373","NRXN3",NA,NA,"neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]",-8.53015322790318
"MUSNIGG00024238",17.659167612817,-2.45025203776952,1.09018074726262,-2.24756495096979,0.0246039445959545,0.997485415558453,"MUSNIGT00029460","FCF1","ENSMPUG00000009321","FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]","FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]",-5.46511569534406
"MUSNIGG00024725",32.1271061611453,-2.30149815397938,1.17023091387305,-1.96670428604748,0.049217312488712,0.997485415558453,"MUSNIGT00030039","",NA,NA,NA,-4.92969419389476
"MUSNIGG00024914",29.3794284436657,-3.03968098581791,1.05857192745821,-2.87149215558422,0.00408538921616236,0.339562350199169,"MUSNIGT00030243","",NA,NA,NA,-8.22309209098303
"MUSNIGG00025048",13.5295505185782,5.24788702277477,2.01917306953642,2.59902784062964,0.00934881906971365,0.581724328476925,"MUSNIGT00030387","C1ORF65",NA,NA,NA,37.998933507235
"MUSNIGG00025290",10.9785263836407,-3.48744567868924,1.22958642053597,-2.83627536905384,0.00456430735163711,0.370746238062524,"MUSNIGT00030647","",NA,NA,NA,-11.2156838169731
"MUSNIGG00026621",120.687300295815,2.10176334198526,0.942416808505515,2.2301844820852,0.0257351980287916,0.997485415558453,"MUSNIGT00032016","TRIP11","ENSMPUG00000007776","thyroid hormone receptor interactor 11 [Source:NCBI gene;Acc:101686216]","thyroid hormone receptor interactor 11 [Source:HGNC Symbol;Acc:HGNC:12305]",4.29233697785979
"MUSNIGG00026641",4.95835409088937,4.339612213073,1.77427442114491,2.44585175853052,0.0144510404380792,0.737828836081359,"MUSNIGT00032037","FAM22F",NA,NA,NA,20.2466626024639
"MUSNIGG00026895",7.58808778509552,-2.31058454656161,1.14080891904823,-2.02539137622566,0.0428271922702708,0.997485415558453,"MUSNIGT00032314","",NA,NA,NA,-4.96084041005274
"MUSNIGG00027439",11.487308604855,-5.89001900674404,1.56289978105249,-3.76864791853613,0.000164134209437859,0.0838022377901295,"MUSNIGT00032994","MRPL44","ENSMPUG00000016688","mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]","mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]",-59.3024172338161
"MUSNIGG00027454",19.6858540481206,-2.83553311803178,1.14453125172587,-2.47746237925439,0.0132320357594496,0.695460232415779,"MUSNIGT00033011","NYAP2","ENSMPUG00000001171","neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2 [Source:HGNC Symbol;Acc:HGNC:29291]","neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2 [Source:HGNC Symbol;Acc:HGNC:29291]",-7.13806539208935
"MUSNIGG00027626",30.8339406412303,5.20007364817038,1.59954155533102,3.25097752592883,0.00115008948590099,0.189324261969937,"MUSNIGT00033244","LRRFIP1","ENSMPUG00000000081","LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]","LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]",36.7602238854723
"MUSNIGG00027628",16.0333747535974,-2.35718579933577,1.09881166829598,-2.14521365885316,0.03193576802442,0.997485415558453,"MUSNIGT00033247","RBM44","ENSMPUG00000000098","RNA binding motif protein 44 [Source:HGNC Symbol;Acc:HGNC:24756]","RNA binding motif protein 44 [Source:HGNC Symbol;Acc:HGNC:24756]",-5.12369926502789
"MUSNIGG00027803",15.1766395847417,-4.70975218835884,1.31210287761715,-3.58946868321181,0.000331352633122409,0.0986878592316241,"MUSNIGT00033468","ACVR1","ENSMPUG00000000465","activin A receptor type 1 [Source:HGNC Symbol;Acc:HGNC:171]","activin A receptor type 1 [Source:HGNC Symbol;Acc:HGNC:171]",-26.1683705483302
"MUSNIGG00027913",10.108616263117,-6.18110069594444,1.87314012259495,-3.29986028348027,0.000967329738422371,0.174963607092028,"MUSNIGT00033619","SPC25","ENSMPUG00000000731","SPC25 component of NDC80 kinetochore complex [Source:NCBI gene;Acc:101690406]","SPC25 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24031]",-72.5599067128693
"MUSNIGG00028637",66.3046545638128,2.8919915706921,1.25200338886812,2.3098911683511,0.0208941801425264,0.997485415558453,"MUSNIGT00034465","PXDNL","ENSMPUG00000006895","peroxidasin like [Source:HGNC Symbol;Acc:HGNC:26359]","peroxidasin like [Source:HGNC Symbol;Acc:HGNC:26359]",7.42294444122749
"MUSNIGG00028713",95.4617139879461,-2.48076407329958,0.859652222844532,-2.88577637255552,0.00390449480839474,0.339562350199169,"MUSNIGT00034548","RP1","ENSMPUG00000010497","RP1 axonemal microtubule associated [Source:HGNC Symbol;Acc:HGNC:10263]","RP1 axonemal microtubule associated [Source:HGNC Symbol;Acc:HGNC:10263]",-5.58193015805036
